week_end,entry,struct,implied,med52,p75,short_k,wing_k,credit,pnl
2013-03-08,2013-03-04,t1236,0.057499999999999975,0.047500000000000014,0.08250000000000005,890.0,870.0,0.6499999999999999,62.359999999999985
2013-03-22,2013-03-18,t10,0.125,0.05,0.08000000000000004,930.0,915.0,0.9,87.36
2013-03-22,2013-03-18,t1236,0.125,0.05,0.08000000000000004,925.0,910.0,0.3999999999999999,37.35999999999999
2013-03-29,2013-03-25,t10,0.024999999999999988,0.05,0.09125000000000005,925.0,910.0,0.15000000000000002,12.360000000000001
2013-03-29,2013-03-25,t1236,0.024999999999999988,0.05,0.09125000000000005,920.0,905.0,0.10000000000000003,7.360000000000003
2013-04-05,2013-04-01,t10,0.12000000000000004,0.05,0.08500000000000005,930.0,915.0,0.09999999999999998,-664.6370703125
2013-04-12,2013-04-08,t10,0.10500000000000002,0.05,0.10375000000000005,900.0,885.0,0.9000000000000001,87.36000000000001
2013-04-12,2013-04-08,t1236,0.10500000000000002,0.05,0.10375000000000005,895.0,880.0,0.6000000000000001,57.36000000000001
2013-04-26,2013-04-22,t10,0.17,0.05,0.10750000000000004,885.0,870.0,0.75,72.36
2013-04-26,2013-04-22,t1236,0.17,0.05,0.10750000000000004,880.0,865.0,0.7499999999999998,72.35999999999997
2013-05-03,2013-04-29,t10,0.04500000000000002,0.05,0.11250000000000003,910.0,890.0,0.20000000000000007,17.360000000000007
2013-05-03,2013-04-29,t1236,0.04500000000000002,0.05,0.11250000000000003,900.0,890.0,0.04999999999999993,2.3599999999999928
2013-05-10,2013-05-06,t10,0.057499999999999996,0.05,0.11000000000000006,930.0,910.0,0.6499999999999999,62.359999999999985
2013-05-10,2013-05-06,t1236,0.057499999999999996,0.05,0.11000000000000006,920.0,900.0,0.3,27.36
2013-05-24,2013-05-20,t10,0.05250000000000001,0.05,0.10875000000000004,970.0,950.0,0.7000000000000001,67.36
2013-05-24,2013-05-20,t1236,0.05250000000000001,0.05,0.10875000000000004,960.0,950.0,0.19999999999999996,17.359999999999996
2013-06-14,2013-06-10,t10,0.08,0.05,0.11000000000000006,960.0,940.0,1.05,102.36
2013-06-14,2013-06-10,t1236,0.08,0.05,0.11000000000000006,950.0,940.0,0.25,22.36
2013-06-28,2013-06-24,t10,0.2200000000000001,0.051250000000000004,0.10875000000000004,930.0,920.0,1.9000000000000004,187.36000000000004
2013-06-28,2013-06-24,t1236,0.2200000000000001,0.051250000000000004,0.10875000000000004,930.0,910.0,3.4000000000000004,337.36000000000007
2013-07-12,2013-07-08,t10,0.03749999999999999,0.05499999999999999,0.11250000000000003,980.0,960.0,0.45,42.36
2013-07-12,2013-07-08,t1236,0.03749999999999999,0.05499999999999999,0.11250000000000003,970.0,950.0,0.2,17.36
2013-07-26,2013-07-22,t1236,0.08,0.05250000000000001,0.11000000000000006,1010.0,1000.0,0.04999999999999999,2.359999999999999
2013-08-02,2013-07-29,t10,0.0625,0.05499999999999999,0.11000000000000004,1020.0,1000.0,0.6500000000000001,62.360000000000014
2013-08-02,2013-07-29,t1236,0.0625,0.05499999999999999,0.11000000000000004,1010.0,1000.0,0.10000000000000003,7.360000000000003
2013-08-09,2013-08-05,t10,0.024999999999999994,0.057499999999999975,0.11000000000000001,1030.0,1020.0,0.09999999999999998,7.359999999999998
2013-08-09,2013-08-05,t1236,0.024999999999999994,0.057499999999999975,0.11000000000000001,1030.0,1010.0,0.2,17.36
2013-08-23,2013-08-19,t10,0.07999999999999999,0.05499999999999999,0.11,1000.0,980.0,1.15,112.35999999999999
2013-08-23,2013-08-19,t1236,0.07999999999999999,0.05499999999999999,0.11,990.0,980.0,0.30000000000000004,27.360000000000003
2013-08-30,2013-08-26,t10,0.04,0.057499999999999975,0.10999999999999999,1010.0,990.0,0.35000000000000003,32.36
2013-09-13,2013-09-09,t10,0.0425,0.05250000000000001,0.10750000000000001,1000.0,980.0,0.5,47.36
2013-09-13,2013-09-09,t1236,0.0425,0.05250000000000001,0.10750000000000001,1000.0,980.0,0.5,47.36
2013-09-27,2013-09-23,t10,0.11000000000000001,0.051250000000000004,0.10625000000000001,1050.0,1030.0,1.2999999999999998,127.35999999999997
2013-09-27,2013-09-23,t1236,0.11000000000000001,0.051250000000000004,0.10625000000000001,1040.0,1020.0,0.44999999999999996,42.35999999999999
2013-10-04,2013-09-30,t10,0.125,0.051250000000000004,0.10625000000000001,1050.0,1030.0,0.8999999999999995,87.35999999999994
2013-10-11,2013-10-07,t10,0.13500000000000006,0.051250000000000004,0.10625000000000001,1050.0,1030.0,1.7500000000000002,172.36000000000004
2013-10-11,2013-10-07,t1236,0.13500000000000006,0.051250000000000004,0.10625000000000001,1050.0,1030.0,1.7500000000000002,172.36000000000004
2013-10-25,2013-10-21,t10,0.027500000000000004,0.051250000000000004,0.10625000000000001,1090.0,1070.0,0.050000000000000044,2.3600000000000043
2013-11-01,2013-10-28,t10,0.0325,0.051250000000000004,0.10625000000000001,1090.0,1070.0,0.30000000000000004,27.360000000000003
2013-11-01,2013-10-28,t1236,0.0325,0.051250000000000004,0.10625000000000001,1080.0,1070.0,0.050000000000000044,2.3600000000000043
2013-11-08,2013-11-04,t10,0.05249999999999999,0.05,0.10625000000000001,1070.0,1050.0,0.5,47.36
2013-11-08,2013-11-04,t1236,0.05249999999999999,0.05,0.10625000000000001,1060.0,1040.0,0.15000000000000002,12.360000000000001
2013-11-22,2013-11-18,t10,0.07250000000000001,0.05,0.09000000000000004,1090.0,1070.0,0.8,77.36
2013-11-22,2013-11-18,t1236,0.07250000000000001,0.05,0.09000000000000004,1080.0,1070.0,0.24999999999999994,22.359999999999992
2013-11-29,2013-11-25,t10,0.039999999999999994,0.05125,0.09000000000000004,1100.0,1080.0,0.39999999999999997,37.36
2013-11-29,2013-11-25,t1236,0.039999999999999994,0.05125,0.09000000000000004,1090.0,1070.0,0.050000000000000044,2.3600000000000043
2013-12-06,2013-12-02,t10,0.059999999999999984,0.05125,0.09000000000000004,1110.0,1100.0,0.35,32.36
2013-12-06,2013-12-02,t1236,0.059999999999999984,0.05125,0.09000000000000004,1110.0,1090.0,0.65,62.36
2013-12-13,2013-12-09,t1236,0.025,0.052500000000000005,0.09000000000000004,1100.0,1080.0,0.35,32.36
2014-01-03,2013-12-30,t10,0.025000000000000012,0.052500000000000005,0.09000000000000004,1130.0,1110.0,0.15000000000000002,12.360000000000001
2014-01-03,2013-12-30,t1236,0.025000000000000012,0.052500000000000005,0.09000000000000004,1130.0,1110.0,0.15000000000000002,12.360000000000001
2014-01-10,2014-01-06,t10,0.07250000000000001,0.052500000000000005,0.09000000000000004,1130.0,1110.0,0.5,47.36
2014-01-24,2014-01-21,t10,0.0125,0.05499999999999999,0.09000000000000004,1140.0,1120.0,0.09999999999999998,7.359999999999998
2014-01-31,2014-01-27,t10,0.1125,0.052500000000000005,0.08125000000000002,1120.0,1100.0,1.5999999999999999,157.36
2014-01-31,2014-01-27,t1236,0.1125,0.052500000000000005,0.08125000000000002,1110.0,1090.0,0.9000000000000001,87.36000000000001
2014-02-14,2014-02-10,t10,0.135,0.05499999999999999,0.10625000000000001,1090.0,1070.0,1.5500000000000003,152.36000000000004
2014-02-14,2014-02-10,t1236,0.135,0.05499999999999999,0.10625000000000001,1080.0,1060.0,1.0,97.36
2014-02-28,2014-02-24,t10,0.03500000000000001,0.05749999999999998,0.10999999999999999,1130.0,1120.0,0.10000000000000009,7.360000000000008
2014-03-07,2014-03-03,t10,0.1325,0.05499999999999999,0.10625000000000001,1150.0,1130.0,1.5,147.36
2014-03-07,2014-03-03,t1236,0.1325,0.05499999999999999,0.10625000000000001,1150.0,1130.0,1.5,147.36
2014-03-14,2014-03-10,t10,0.08499999999999999,0.05749999999999998,0.10999999999999999,1170.0,1150.0,0.7500000000000001,72.36000000000001
2014-03-28,2014-03-24,t10,0.05249999999999999,0.05874999999999999,0.10999999999999999,1160.0,1140.0,0.25,-796.634140625
2014-03-28,2014-03-24,t1236,0.05249999999999999,0.05874999999999999,0.10999999999999999,1160.0,1140.0,0.25,-796.634140625
2014-04-04,2014-03-31,t10,0.08249999999999998,0.05874999999999999,0.10999999999999999,1120.0,1100.0,0.6499999999999999,62.359999999999985
2014-04-04,2014-03-31,t1236,0.08249999999999998,0.05874999999999999,0.10999999999999999,1110.0,1090.0,0.25,22.36
2014-04-11,2014-04-07,t10,0.13500000000000006,0.06124999999999999,0.10999999999999999,1120.0,1100.0,1.6,-698.645859375
2014-04-11,2014-04-07,t1236,0.13500000000000006,0.06124999999999999,0.10999999999999999,1110.0,1090.0,0.44999999999999973,42.35999999999997
2014-04-25,2014-04-21,t10,0.06000000000000001,0.06124999999999999,0.11062500000000001,1100.0,1080.0,0.5,47.36
2014-04-25,2014-04-21,t1236,0.06000000000000001,0.06124999999999999,0.11062500000000001,1090.0,1070.0,0.35,32.36
2014-05-02,2014-04-28,t10,0.0975,0.06,0.10999999999999999,1090.0,1070.0,1.15,112.35999999999999
2014-05-02,2014-04-28,t1236,0.0975,0.06,0.10999999999999999,1080.0,1060.0,0.55,52.36000000000001
2014-05-09,2014-05-05,t10,0.10250000000000001,0.061250000000000006,0.10999999999999999,1090.0,1070.0,1.1,107.36000000000001
2014-05-09,2014-05-05,t1236,0.10250000000000001,0.061250000000000006,0.10999999999999999,1090.0,1070.0,1.1,107.36000000000001
2014-05-23,2014-05-19,t10,0.05500000000000001,0.06375,0.10999999999999999,1070.0,1040.0,0.8999999999999999,87.35999999999999
2014-05-23,2014-05-19,t1236,0.05500000000000001,0.06375,0.10999999999999999,1060.0,1040.0,0.35000000000000003,32.36
2014-06-06,2014-06-02,t10,0.13000000000000003,0.061250000000000006,0.10999999999999999,1100.0,1075.0,0.55,52.36000000000001
2014-06-06,2014-06-02,t1236,0.13000000000000003,0.061250000000000006,0.10999999999999999,1090.0,1070.0,0.20000000000000007,17.360000000000007
2014-06-13,2014-06-09,t10,0.039999999999999994,0.0675,0.11062500000000001,1130.0,1105.0,0.19999999999999996,17.359999999999996
2014-06-13,2014-06-09,t1236,0.039999999999999994,0.0675,0.11062500000000001,1120.0,1100.0,0.050000000000000044,2.3600000000000043
2014-06-27,2014-06-23,t10,0.07999999999999999,0.061250000000000006,0.11062500000000001,1155.0,1130.0,0.15000000000000002,12.360000000000001
2014-07-04,2014-06-30,t10,0.025,0.0675,0.11062500000000001,1155.0,1135.0,0.35,32.36
2014-07-11,2014-07-07,t10,0.1,0.061250000000000006,0.10999999999999999,1175.0,1155.0,0.7,-1439.63462890625
2014-07-11,2014-07-07,t1236,0.1,0.061250000000000006,0.10999999999999999,1165.0,1145.0,0.20000000000000007,-489.63462890625
2014-07-25,2014-07-21,t10,0.09,0.0675,0.10999999999999999,1115.0,1095.0,1.05,102.36
2014-07-25,2014-07-21,t1236,0.09,0.0675,0.10999999999999999,1105.0,1090.0,0.45000000000000007,42.36000000000001
2014-08-01,2014-07-28,t10,0.10499999999999998,0.0675,0.10625000000000001,1110.0,1090.0,1.05,102.36
2014-08-01,2014-07-28,t1236,0.10499999999999998,0.0675,0.10625000000000001,1100.0,1080.0,0.45,42.36
2014-08-08,2014-08-04,t10,0.06499999999999999,0.0675,0.10624999999999998,1080.0,1060.0,0.85,82.36
2014-08-08,2014-08-04,t1236,0.06499999999999999,0.0675,0.10624999999999998,1070.0,1050.0,0.45000000000000007,42.36000000000001
2014-08-22,2014-08-18,t10,0.030000000000000006,0.06375,0.103125,1110.0,1085.0,0.35,32.36
2014-08-22,2014-08-18,t1236,0.030000000000000006,0.06375,0.103125,1100.0,1080.0,0.15000000000000002,12.360000000000001
2014-09-05,2014-09-02,t10,0.019999999999999983,0.06375,0.103125,1145.0,1120.0,0.14999999999999997,12.359999999999996
2014-09-12,2014-09-08,t10,0.039999999999999994,0.06375,0.103125,1140.0,1120.0,0.15000000000000002,12.360000000000001
2014-09-26,2014-09-22,t10,0.13500000000000006,0.06375,0.103125,1115.0,1100.0,1.0500000000000003,102.36000000000003
2014-09-26,2014-09-22,t1236,0.13500000000000006,0.06375,0.103125,1110.0,1090.0,1.0,97.36
2014-10-03,2014-09-29,t10,0.18500000000000005,0.06375,0.103125,1090.0,1070.0,1.1,107.36000000000001
2014-10-03,2014-09-29,t1236,0.18500000000000005,0.06375,0.103125,1080.0,1060.0,0.6499999999999999,62.359999999999985
2014-10-24,2014-10-20,t10,0.09000000000000004,0.06375,0.103125,1050.0,1030.0,1.2000000000000002,117.36000000000001
2014-10-24,2014-10-20,t1236,0.09000000000000004,0.06375,0.103125,1040.0,1020.0,0.7000000000000002,67.36000000000001
2014-10-31,2014-10-27,t10,0.1500000000000002,0.06375,0.100625,1085.0,1060.0,2.7,267.36
2014-10-31,2014-10-27,t1236,0.1500000000000002,0.06375,0.100625,1070.0,1060.0,0.5,47.36
2014-11-07,2014-11-03,t10,0.029999999999999992,0.06875,0.103125,1140.0,1110.0,0.5,47.36
2014-11-07,2014-11-03,t1236,0.029999999999999992,0.06875,0.103125,1130.0,1110.0,0.15000000000000002,12.360000000000001
2014-11-14,2014-11-10,t10,0.019999999999999997,0.06375,0.103125,1135.0,1110.0,0.04999999999999999,2.359999999999999
2014-11-14,2014-11-10,t1236,0.019999999999999997,0.06375,0.103125,1130.0,1110.0,0.04999999999999999,2.359999999999999
2014-11-28,2014-11-24,t10,0.019999999999999997,0.0625,0.103125,1135.0,1120.0,0.09999999999999998,7.359999999999998
2014-12-05,2014-12-01,t10,0.15,0.0625,0.103125,1140.0,1120.0,1.4999999999999998,147.35999999999999
2014-12-05,2014-12-01,t1236,0.15,0.0625,0.103125,1130.0,1110.0,0.55,52.36000000000001
2014-12-12,2014-12-08,t10,0.06499999999999999,0.0625,0.10624999999999998,1150.0,1130.0,0.6000000000000001,57.36000000000001
2014-12-12,2014-12-08,t1236,0.06499999999999999,0.0625,0.10624999999999998,1140.0,1120.0,0.20000000000000007,17.360000000000007
2015-01-09,2015-01-05,t10,0.17,0.06499999999999999,0.10624999999999998,1165.0,1140.0,2.7499999999999996,272.35999999999996
2015-01-09,2015-01-05,t1236,0.17,0.06499999999999999,0.10624999999999998,1155.0,1135.0,1.5,147.36
2015-01-23,2015-01-20,t10,0.13999999999999996,0.06499999999999999,0.10687499999999998,1140.0,1120.0,1.85,182.36
2015-01-23,2015-01-20,t1236,0.13999999999999996,0.06499999999999999,0.10687499999999998,1130.0,1110.0,0.8499999999999999,82.35999999999999
2015-01-30,2015-01-26,t10,0.10000000000000005,0.06499999999999999,0.10687499999999998,1155.0,1130.0,1.35,132.36
2015-01-30,2015-01-26,t1236,0.10000000000000005,0.06499999999999999,0.10687499999999998,1145.0,1120.0,0.7,67.36
2015-02-06,2015-02-02,t10,0.1700000000000001,0.06499999999999999,0.103125,1130.0,1110.0,1.5500000000000003,152.36000000000004
2015-02-06,2015-02-02,t1236,0.1700000000000001,0.06499999999999999,0.103125,1120.0,1100.0,0.8500000000000001,82.36000000000001
2015-02-13,2015-02-09,t10,0.06499999999999995,0.06875,0.10687499999999998,1165.0,1145.0,0.6499999999999999,62.359999999999985
2015-02-13,2015-02-09,t1236,0.06499999999999995,0.06875,0.10687499999999998,1160.0,1135.0,0.5,47.36
2015-02-27,2015-02-23,t10,0.08000000000000003,0.06875,0.10687499999999998,1195.0,1175.0,0.6000000000000001,57.36000000000001
2015-02-27,2015-02-23,t1236,0.08000000000000003,0.06875,0.10687499999999998,1185.0,1165.0,0.19999999999999996,17.359999999999996
2015-03-06,2015-03-02,t10,0.030000000000000006,0.07250000000000001,0.10687499999999998,1200.0,1175.0,0.14999999999999997,12.359999999999996
2015-03-13,2015-03-09,t10,0.06000000000000001,0.06875,0.10687499999999998,1185.0,1160.0,0.5,47.36
2015-03-13,2015-03-09,t1236,0.06000000000000001,0.06875,0.10687499999999998,1175.0,1155.0,0.09999999999999998,7.359999999999998
2015-03-27,2015-03-23,t10,0.039999999999999994,0.06875,0.10687499999999998,1230.0,1210.0,0.10000000000000003,7.360000000000003
2015-04-10,2015-04-06,t10,0.040000000000000015,0.06875,0.10687499999999998,1220.0,1200.0,0.09999999999999998,7.359999999999998
2015-05-01,2015-04-27,t10,0.019999999999999997,0.06875,0.10687499999999998,1235.0,1215.0,0.050000000000000044,-686.64146484375
2015-05-08,2015-05-04,t10,0.059999999999999984,0.06499999999999999,0.10687499999999998,1195.0,1175.0,0.050000000000000044,2.3600000000000043
2015-05-29,2015-05-26,t10,0.15999999999999998,0.06499999999999997,0.103125,1220.0,1200.0,1.1,107.36000000000001
2015-06-05,2015-06-01,t10,0.13499999999999995,0.06499999999999997,0.103125,1215.0,1195.0,0.75,72.36
2015-06-05,2015-06-01,t1236,0.13499999999999995,0.06499999999999997,0.103125,1210.0,1190.0,0.5499999999999999,52.35999999999999
2015-06-12,2015-06-08,t10,0.12000000000000002,0.06499999999999997,0.103125,1230.0,1210.0,0.8,77.36
2015-06-12,2015-06-08,t1236,0.12000000000000002,0.06499999999999997,0.103125,1225.0,1205.0,0.5,47.36
2015-07-03,2015-06-29,t10,0.19500000000000012,0.06499999999999997,0.103125,1250.0,1230.0,1.1,-66.63902343749999
2015-07-03,2015-06-29,t1236,0.19500000000000012,0.06499999999999997,0.103125,1240.0,1225.0,0.050000000000000044,2.3600000000000043
2015-07-10,2015-07-06,t10,0.16499999999999995,0.06499999999999997,0.10874999999999999,1215.0,1200.0,0.2500000000000002,22.36000000000002
2015-07-24,2015-07-20,t10,0.05,0.06499999999999999,0.12250000000000003,1235.0,1220.0,0.19999999999999996,-883.6409765625001
2015-07-24,2015-07-20,t1236,0.05,0.06499999999999999,0.12250000000000003,1230.0,1215.0,0.09999999999999998,-393.6409765625
2015-07-31,2015-07-27,t10,0.15499999999999997,0.06499999999999997,0.12250000000000003,1195.0,1175.0,1.4500000000000002,142.36000000000004
2015-07-31,2015-07-27,t1236,0.15499999999999997,0.06499999999999997,0.12250000000000003,1185.0,1170.0,0.5,47.36
2015-08-07,2015-08-03,t10,0.04499999999999997,0.06499999999999997,0.12250000000000003,1205.0,1185.0,0.2,17.36
2015-08-07,2015-08-03,t1236,0.04499999999999997,0.06499999999999997,0.12250000000000003,1200.0,1180.0,0.04999999999999999,2.359999999999999
2015-09-04,2015-08-31,t10,0.15999999999999978,0.06249999999999998,0.13125,1125.0,1105.0,1.2999999999999998,127.35999999999997
2015-09-04,2015-08-31,t1236,0.15999999999999978,0.06249999999999998,0.13125,1115.0,1095.0,0.5500000000000003,52.36000000000003
2015-09-11,2015-09-08,t10,0.03500000000000001,0.06499999999999997,0.13499999999999998,1100.0,1075.0,0.14999999999999997,12.359999999999996
2015-09-25,2015-09-21,t10,0.05499999999999998,0.06499999999999997,0.13499999999999998,1125.0,1100.0,0.30000000000000004,-193.63609375
2015-10-02,2015-09-28,t10,0.20999999999999996,0.06249999999999998,0.13499999999999998,1085.0,1060.0,2.6,257.36
2015-10-02,2015-09-28,t1236,0.20999999999999996,0.06249999999999998,0.13499999999999998,1075.0,1055.0,1.0999999999999999,107.35999999999999
2015-10-23,2015-10-19,t10,0.040000000000000015,0.06249999999999998,0.13625000000000004,1120.0,1095.0,0.19999999999999996,17.359999999999996
2015-10-23,2015-10-19,t1236,0.040000000000000015,0.06249999999999998,0.13625000000000004,1115.0,1090.0,0.10000000000000003,7.360000000000003
2015-10-30,2015-10-26,t10,0.059999999999999984,0.06249999999999998,0.13625000000000004,1125.0,1105.0,0.4,37.36
2015-10-30,2015-10-26,t1236,0.059999999999999984,0.06249999999999998,0.13625000000000004,1120.0,1095.0,0.30000000000000004,27.360000000000003
2015-11-06,2015-11-02,t10,0.03499999999999999,0.06,0.13625000000000004,1125.0,1100.0,0.19999999999999996,17.359999999999996
2015-11-13,2015-11-09,t10,0.075,0.059999999999999984,0.13625000000000004,1160.0,1135.0,0.7000000000000001,-1277.6351171875
2015-11-13,2015-11-09,t1236,0.075,0.059999999999999984,0.13625000000000004,1150.0,1130.0,0.25,-322.6351171875
2015-12-04,2015-11-30,t10,0.06000000000000001,0.05749999999999998,0.13625000000000004,1165.0,1140.0,0.4,37.36
2015-12-04,2015-11-30,t1236,0.06000000000000001,0.05749999999999998,0.13625000000000004,1155.0,1130.0,0.14999999999999997,12.359999999999996
2015-12-11,2015-12-07,t10,0.10499999999999998,0.059999999999999984,0.13625000000000004,1145.0,1120.0,1.25,-2016.64146484375
2015-12-11,2015-12-07,t1236,0.10499999999999998,0.059999999999999984,0.13625000000000004,1135.0,1115.0,0.49999999999999994,-1091.64146484375
2015-12-25,2015-12-21,t10,0.015000000000000003,0.06,0.13625000000000004,1080.0,1055.0,0.050000000000000044,2.3600000000000043
2016-01-08,2016-01-04,t10,0.2800000000000001,0.06000000000000001,0.1375,1095.0,1070.0,1.9499999999999997,-2307.64
2016-01-08,2016-01-04,t1236,0.2800000000000001,0.06000000000000001,0.1375,1085.0,1065.0,1.4,-1862.6400000000003
2016-01-22,2016-01-19,t10,0.08000000000000003,0.06000000000000001,0.14499999999999996,960.0,935.0,0.7,67.36
2016-01-22,2016-01-19,t1236,0.08000000000000003,0.06000000000000001,0.14499999999999996,950.0,925.0,0.19999999999999996,17.359999999999996
2016-01-29,2016-01-25,t10,0.12000000000000002,0.06000000000000001,0.13749999999999996,975.0,945.0,1.85,182.36
2016-01-29,2016-01-25,t1236,0.12000000000000002,0.06000000000000001,0.13749999999999996,965.0,935.0,1.0999999999999999,107.35999999999999
2016-02-05,2016-02-01,t10,0.16500000000000004,0.06000000000000001,0.13749999999999996,990.0,960.0,1.6,-280.6404882812386
2016-02-05,2016-02-01,t1236,0.16500000000000004,0.06000000000000001,0.13749999999999996,980.0,955.0,0.55,52.36000000000001
2016-02-12,2016-02-08,t10,0.25,0.06000000000000001,0.14499999999999996,940.0,910.0,4.5,447.36
2016-02-12,2016-02-08,t1236,0.25,0.06000000000000001,0.14499999999999996,930.0,900.0,3.1500000000000004,312.36000000000007
2016-03-04,2016-02-29,t10,0.059999999999999984,0.06000000000000001,0.14499999999999996,990.0,965.0,0.09999999999999998,7.359999999999998
2016-03-11,2016-03-07,t10,0.045,0.06000000000000001,0.14499999999999996,1035.0,1005.0,0.55,52.36000000000001
2016-03-11,2016-03-07,t1236,0.045,0.06000000000000001,0.14499999999999996,1025.0,1000.0,0.25000000000000006,22.360000000000007
2016-03-25,2016-03-21,t10,0.009999999999999998,0.06000000000000001,0.14499999999999996,1055.0,1030.0,0.04999999999999999,2.359999999999999
2016-04-01,2016-03-28,t10,0.040000000000000015,0.059999999999999984,0.13749999999999996,1035.0,1005.0,0.050000000000000044,2.3600000000000043
2016-04-08,2016-04-04,t10,0.010000000000000009,0.059999999999999984,0.13749999999999996,1075.0,1045.0,0.050000000000000044,2.3600000000000043
2016-04-29,2016-04-25,t10,0.05499999999999998,0.059999999999999984,0.13749999999999996,1105.0,1080.0,0.30000000000000004,27.360000000000003
2016-04-29,2016-04-25,t1236,0.05499999999999998,0.059999999999999984,0.13749999999999996,1095.0,1070.0,0.10000000000000003,7.360000000000003
2016-05-06,2016-05-02,t10,0.039999999999999994,0.059999999999999984,0.1275,1090.0,1065.0,0.30000000000000004,27.360000000000003
2016-05-13,2016-05-09,t10,0.030000000000000006,0.05499999999999998,0.12000000000000002,1075.0,1050.0,0.04999999999999999,2.359999999999999
2016-05-27,2016-05-23,t10,0.020000000000000007,0.05499999999999998,0.12000000000000002,1070.0,1050.0,0.10000000000000003,7.360000000000003
2016-05-27,2016-05-23,t1236,0.020000000000000007,0.05499999999999998,0.12000000000000002,1065.0,1040.0,0.04999999999999999,2.359999999999999
2016-06-10,2016-06-06,t10,0.0050000000000000044,0.045,0.1125,1125.0,1100.0,0.09999999999999998,7.359999999999998
