week_end,entry,exp,short_k,wing_k,credit,settle,payout,pnl,bid_size,dist_pct
2019-04-26,2019-04-22,2019-04-26,2825.0,2775.0,0.6500000000000001,2939.8798828125,0.0,62.360000000000014,97,0.027548778666582403
2019-05-03,2019-04-29,2019-05-03,2860.0,2810.0,0.85,2945.639892578125,0.0,82.36,374,0.027171138276602367
2019-05-10,2019-05-06,2019-05-10,2865.0,2815.0,4.6000000000000005,2881.39990234375,0.0,457.36000000000007,68,0.027376018630555075
2019-05-17,2019-05-13,2019-05-17,2800.0,2750.0,11.6,2859.530029296875,0.0,1157.36,125,0.028250123239588774
2019-05-24,2019-05-20,2019-05-24,2780.0,2730.0,4.3999999999999995,2826.06005859375,0.0,437.35999999999996,47,0.027812272814785058
2019-05-31,2019-05-28,2019-05-31,2750.0,2700.0,1.1500000000000001,2752.06005859375,0.0,112.36000000000001,214,0.026913815353095345
2019-06-07,2019-06-03,2019-06-07,2675.0,2625.0,3.8000000000000003,2873.340087890625,0.0,377.36,1,0.028000863699583
2019-06-14,2019-06-10,2019-06-14,2795.0,2745.0,0.9,2886.97998046875,0.0,87.36,125,0.027264467655875705
2019-06-21,2019-06-17,2019-06-21,2810.0,2760.0,1.3,2950.4599609375,0.0,127.36,3,0.026664535601057752
2019-06-28,2019-06-24,2019-06-28,2870.0,2820.0,1.15,2941.760009765625,0.0,112.35999999999999,189,0.027270311071069097
2019-07-05,2019-07-01,2019-07-05,2860.0,2810.0,0.20000000000000007,2990.409912109375,0.0,17.360000000000007,354,0.027792889118830245
2019-07-12,2019-07-08,2019-07-12,2910.0,2860.0,1.4,3013.77001953125,0.0,137.36,110,0.02688926082800985
