date,open,high,low,close,atr_prev,prev_close
2025-07-18,6255.15,6315.61,6201.59,6296.79,199.02649586789994,6259.75
2025-07-25,6304.74,6395.82,6281.71,6388.64,192.95460330590706,6296.79
2025-08-01,6397.69,6427.02,6212.69,6238.01,187.3228459269137,6388.64
2025-08-08,6271.71,6395.16,6271.71,6389.45,189.25192836070565,6238.01
2025-08-15,6389.67,6481.34,6364.06,6449.8,186.95893347779807,6389.45
2025-08-22,6445.02,6478.89,6343.86,6466.91,181.9818668008125,6449.8
2025-08-29,6457.67,6508.23,6429.21,6460.26,178.62816202932592,6466.91
2025-09-05,6401.51,6532.65,6360.58,6481.5,171.51329331294545,6460.26
2025-09-12,6498.09,6600.21,6483.08,6584.29,171.55305807630648,6481.5
2025-09-19,6603.49,6671.82,6551.15,6664.36,167.77855392799887,6584.29
2025-09-26,6654.28,6699.52,6569.22,6643.7,164.41365721885612,6664.36
2025-10-03,6661.58,6750.87,6641.0,6715.79,161.9769674175093,6643.7
2025-10-10,6733.86,6764.58,6550.78,6552.51,158.25504117340145,6715.79
2025-10-17,6622.53,6724.12,6555.07,6664.01,162.2225382324442,6552.51
2025-10-24,6690.05,6807.11,6655.69,6791.69,162.89307121584102,6664.01
2025-10-31,6845.46,6920.34,6814.26,6840.2,162.07356612899522,6791.69
2025-11-07,6882.32,6882.32,6631.44,6728.8,159.68616854835275,6840.2
2025-11-14,6785.36,6869.91,6646.87,6734.11,166.20001365204186,6728.8
2025-11-21,6713.61,6770.35,6521.92,6602.99,170.26001267689603,6734.11
2025-11-28,6636.54,6850.86,6630.7,6849.09,175.8435831999749,6602.99
2025-12-05,6812.3,6895.78,6799.94,6870.4,180.98832725711952,6849.09
2025-12-12,6875.2,6903.46,6801.79,6827.41,174.90630388161102,6870.4
2025-12-19,6860.19,6861.59,6720.43,6834.5,169.67513931863883,6827.41
2025-12-26,6865.21,6945.77,6855.74,6929.94,167.63834365302176,6834.5
2026-01-02,6903.6,6920.21,6824.31,6858.47,163.61203339209166,6929.94
2026-01-09,6892.19,6978.36,6891.56,6966.28,159.47045957837076,6858.47
2026-01-16,6944.12,6986.33,6885.74,6940.01,156.64328389420137,6966.28
2026-01-23,6865.24,6934.75,6789.05,6915.61,152.63947790175843,6940.01
2026-01-30,6923.23,7002.28,6870.8,6939.03,152.51951519448997,6915.61
2026-02-06,6916.64,6993.08,6780.13,6932.3,151.0166926805978,6939.03
2026-02-13,6917.26,6993.48,6794.55,6836.17,155.44050034626937,6932.3
2026-02-20,6819.86,6915.86,6775.5,6909.51,158.54689317867866,6836.17
2026-02-27,6901.25,6952.51,6815.43,6878.88,157.24782938020158,6909.51
2026-03-06,6824.36,6901.01,6710.42,6740.02,155.8072701387586,6878.88
2026-03-13,6699.8,6845.08,6623.92,6632.19,158.29175084313303,6740.02
2026-03-20,6674.37,6754.3,6473.52,6506.48,162.78234006862354,6632.19
2026-03-27,6574.96,6651.62,6356.08,6368.85,171.2107443494361,6506.48
2026-04-03,6403.37,6609.67,6316.91,6582.69,180.09140546733352,6368.85
2026-04-10,6587.66,6845.77,6534.55,6816.89,188.13916221966684,6582.69
2026-04-17,6806.47,7147.52,6790.02,7126.06,196.9306506325478,6816.89
2026-04-24,7117.05,7168.59,7046.55,7165.08,208.3998898730801,7126.06
2026-05-01,7152.72,7272.52,7107.86,7230.12,202.23132631071724,7165.08
2026-05-08,7228.38,7401.5,7174.12,7398.93,199.54766014566607,7230.12
2026-05-15,7385.31,7517.12,7338.54,7408.5,201.53568442097566,7398.93
2026-05-22,7415.07,7506.32,7333.68,7473.47,199.89599267662024,7408.5
2026-05-29,7511.79,7599.38,7499.72,7580.06,197.9491360568616,7473.47
2026-06-05,7582.29,7620.9,7368.63,7383.74,192.80348348137147,7580.06
2026-06-12,7440.57,7483.15,7237.85,7431.46,197.0510918041306,7383.74
2026-06-19,7516.75,7577.92,7402.61,7500.58,200.4974423895498,7431.46
2026-06-26,7500.44,7530.01,7294.18,7354.02,198.69833936172486,7500.58
2026-07-03,7391.88,7540.75,7348.88,7483.24,201.35060083588738,7354.02
2026-07-10,7506.96,7579.93,7421.82,7575.39,200.6734150618954,7483.24
2026-07-17,7547.53,7581.5,7431.26,7457.69,197.63317112890294,7575.39
2026-07-24,7489.18,7525.94,7376.0,7411.98,194.24794461969557,7457.69
2026-07-31,7464.2,7512.04,7313.92,7489.72,191.08309143257443,7411.98
2026-08-07,7504.78,7793.68,7504.78,7757.64,191.58572775881913,7489.72
2026-08-14,7751.74,7773.76,7717.25,7728.2,199.61246149033207,7757.64
