week_end,entry,short_k,wing_k,width,credit,settle,pnl,vix,gap_below_trigger,entry_d,px,stopped
2021-10-08,2021-10-04,4260.0,4200.0,60.0,8.0,4391.34,797.36,22.9,False,2021-10-04,797.36,False
2021-10-15,2021-10-11,4290.0,4225.0,65.0,3.8,4471.37,377.36,19.93,False,2021-10-11,377.36,False
2021-10-22,2021-10-18,4365.0,4300.0,65.0,3.1000000000000005,4544.9,307.36000000000007,17.29,False,2021-10-18,307.36000000000007,False
2021-10-29,2021-10-25,4440.0,4375.0,65.0,1.65,4605.38,162.36,16.14,False,2021-10-25,162.36,False
2021-11-05,2021-11-01,4500.0,4440.0,60.0,1.25,4697.53,122.36,16.85,False,2021-11-01,122.36,False
2021-11-12,2021-11-08,4595.0,4530.0,65.0,1.7999999999999998,4682.85,177.36,17.23,False,2021-11-08,177.36,False
2021-11-19,2021-11-15,4580.0,4515.0,65.0,1.4499999999999995,4697.96,142.36,17.03,False,2021-11-15,142.36,False
2021-11-26,2021-11-22,4600.0,4540.0,60.0,0.3499999999999998,4594.62,-505.64000000001096,18.2,False,2021-11-22,-910.2800000000001,True
2021-12-03,2021-11-29,4490.0,4430.0,60.0,3.7,4538.43,367.36,25.31,False,2021-11-29,367.36,False
2021-12-10,2021-12-06,4430.0,4365.0,65.0,7.200000000000001,4712.02,717.3600000000001,28.99,False,2021-12-06,717.3600000000001,False
2021-12-17,2021-12-13,4600.0,4530.0,70.0,6.6,4620.64,657.36,19.29,False,2021-12-13,657.36,False
2021-12-31,2021-12-27,4605.0,4530.0,75.0,1.6,4766.18,157.36,19.37,False,2021-12-27,157.36,False
2022-01-07,2022-01-03,4650.0,4575.0,75.0,2.1,4677.03,207.36,17.6,False,2022-01-03,207.36,False
2022-01-14,2022-01-10,4555.0,4480.0,75.0,13.5,4662.85,1347.36,19.58,False,2022-01-10,1347.36,False
2022-02-04,2022-01-31,4290.0,4205.0,85.0,8.8,4500.53,877.3600000000001,28.36,False,2022-01-31,877.3600000000001,False
2022-02-11,2022-02-07,4355.0,4265.0,90.0,5.0,4418.64,497.36,24.09,False,2022-02-07,497.36,False
2022-02-18,2022-02-14,4270.0,4180.0,90.0,10.0,4348.87,997.36,29.17,False,2022-02-14,997.36,False
2022-03-04,2022-02-28,4225.0,4130.0,95.0,13.1,4328.87,1307.36,32.44,False,2022-02-28,1307.36,False
2022-03-11,2022-03-07,4175.0,4075.0,100.0,16.6,4204.31,1657.36,35.88,False,2022-03-07,-2105.2799999999993,True
2022-03-18,2022-03-14,4045.0,3950.0,95.0,8.3,4463.12,827.3600000000001,31.03,False,2022-03-14,827.3600000000001,False
2022-03-25,2022-03-21,4295.0,4190.0,105.0,5.65,4543.06,562.36,25.14,False,2022-03-21,562.36,False
2022-04-01,2022-03-28,4380.0,4275.0,105.0,2.45,4545.86,242.36,22.14,False,2022-03-28,242.36,False
2022-04-08,2022-04-04,4385.0,4285.0,100.0,0.7,4488.28,67.36,20.75,False,2022-04-04,67.36,False
2022-04-15,2022-04-11,4330.0,4230.0,100.0,4.35,4392.59,432.36,23.09,False,2022-04-11,432.36,False
2022-04-22,2022-04-18,4235.0,4140.0,95.0,3.9,4271.78,387.36,24.52,False,2022-04-18,387.36,False
2022-04-29,2022-04-25,4110.0,4010.0,100.0,14.7,4131.93,1467.36,30.04,False,2022-04-25,1467.36,False
2022-05-06,2022-05-02,3965.0,3865.0,100.0,7.000000000000002,4123.34,697.3600000000002,33.35,False,2022-05-02,697.3600000000002,False
2022-05-20,2022-05-16,3845.0,3740.0,105.0,10.3,3901.36,1027.36,30.01,False,2022-05-16,-410.27999999999986,True
2022-06-03,2022-05-31,3965.0,3850.0,115.0,5.6,4108.54,557.36,27.47,False,2022-05-31,557.36,False
2022-06-10,2022-06-06,3925.0,3810.0,115.0,1.95,3900.86,-2221.639999999987,25.37,False,2022-06-06,-2010.28,True
2022-07-01,2022-06-27,3710.0,3590.0,120.0,4.15,3825.33,412.36,28.3,False,2022-06-27,412.36,False
2022-07-08,2022-07-05,3625.0,3500.0,125.0,7.05,3899.38,702.36,27.37,False,2022-07-05,702.36,False
2022-07-15,2022-07-11,3700.0,3580.0,120.0,5.05,3863.16,502.36,26.42,False,2022-07-11,502.36,False
2022-07-22,2022-07-18,3665.0,3545.0,120.0,0.7999999999999999,3961.63,77.36,24.83,False,2022-07-18,77.36,False
2022-07-29,2022-07-25,3765.0,3645.0,120.0,2.85,4130.29,282.36,24.33,False,2022-07-25,282.36,False
2022-08-05,2022-08-01,3930.0,3810.0,120.0,1.65,4145.19,162.36,22.41,False,2022-08-01,162.36,False
2022-08-12,2022-08-08,3955.0,3835.0,120.0,1.05,4280.15,102.36,21.74,False,2022-08-08,102.36,False
2022-08-19,2022-08-15,4090.0,3975.0,115.0,1.15,4228.48,112.36,20.74,False,2022-08-15,112.36,False
2022-08-26,2022-08-22,4045.0,3930.0,115.0,5.85,4057.66,582.36,22.41,False,2022-08-22,582.36,False
2022-09-02,2022-08-29,3875.0,3760.0,115.0,6.15,3924.26,612.36,26.86,False,2022-08-29,612.36,False
2022-09-09,2022-09-06,3745.0,3630.0,115.0,2.6,4067.36,257.36,25.46,False,2022-09-06,257.36,False
2022-09-16,2022-09-12,3885.0,3775.0,110.0,1.6,3873.33,-1009.6400000000071,23.58,False,2022-09-12,-1840.2799999999997,True
2022-09-23,2022-09-19,3685.0,3570.0,115.0,5.9,3693.23,587.36,27.69,False,2022-09-19,-895.28,True
2022-09-30,2022-09-26,3500.0,3380.0,120.0,5.9,3585.62,587.36,31.74,False,2022-09-26,587.36,False
2022-10-07,2022-10-03,3395.0,3275.0,120.0,2.4,3639.66,237.36,33.0,False,2022-10-03,237.36,False
2022-10-14,2022-10-10,3445.0,3325.0,120.0,6.050000000000001,3583.07,602.3600000000001,32.93,False,2022-10-10,602.3600000000001,False
2022-10-21,2022-10-17,3390.0,3270.0,120.0,1.0,3752.75,97.36,32.27,False,2022-10-17,97.36,False
2022-10-28,2022-10-24,3560.0,3440.0,120.0,2.65,3901.06,262.36,30.65,False,2022-10-24,262.36,False
2022-11-04,2022-10-31,3710.0,3590.0,120.0,8.25,3770.55,822.36,26.91,False,2022-10-31,-2320.28,True
2022-11-11,2022-11-07,3575.0,3460.0,115.0,4.15,3992.93,412.36000000000007,25.67,False,2022-11-07,412.36000000000007,False
2022-11-18,2022-11-14,3795.0,3675.0,120.0,2.0,3965.34,197.36,23.99,False,2022-11-14,197.36,False
2022-11-25,2022-11-21,3775.0,3655.0,120.0,0.3999999999999999,4026.12,37.36,24.05,False,2022-11-21,37.36,False
2022-12-02,2022-11-28,3840.0,3725.0,115.0,2.55,4071.7,252.36,22.09,False,2022-11-28,252.36,False
2022-12-09,2022-12-05,3885.0,3775.0,110.0,1.1,3934.38,107.36,20.3,False,2022-12-05,107.36,False
2022-12-16,2022-12-12,3750.0,3640.0,110.0,5.15,3852.36,512.36,24.4,False,2022-12-12,512.36,False
2022-12-30,2022-12-27,3660.0,3545.0,115.0,1.5500000000000005,3839.5,152.36000000000004,21.67,False,2022-12-27,152.36000000000004,False
2023-01-06,2023-01-03,3665.0,3555.0,110.0,1.5,3895.08,147.36,23.09,False,2023-01-03,147.36,False
2023-01-20,2023-01-17,3830.0,3725.0,105.0,0.7,3972.61,67.36,19.89,False,2023-01-17,67.36,False
2023-01-27,2023-01-23,3805.0,3705.0,100.0,0.7,4070.56,67.36,20.21,False,2023-01-23,67.36,False
2023-02-03,2023-01-30,3905.0,3805.0,100.0,4.8,4136.48,477.36,19.76,False,2023-01-30,477.36,False
2023-02-10,2023-02-06,3970.0,3870.0,100.0,2.4,4090.46,237.36,19.23,False,2023-02-06,237.36,False
2023-02-17,2023-02-13,3930.0,3830.0,100.0,3.8,4079.09,377.36,21.66,False,2023-02-13,377.36,False
2023-02-24,2023-02-21,3920.0,3825.0,95.0,4.5,3970.04,447.36,21.8,False,2023-02-21,447.36,False
2023-03-03,2023-02-27,3815.0,3715.0,100.0,0.45,4045.64,42.36000000000001,21.99,False,2023-02-27,42.36000000000001,False
2023-03-10,2023-03-06,3890.0,3795.0,95.0,1.35,3861.59,-2708.6399999999853,19.05,False,2023-03-06,-1605.28,True
2023-03-17,2023-03-13,3700.0,3605.0,95.0,8.1,3916.64,807.36,24.05,False,2023-03-13,807.36,False
2023-03-24,2023-03-20,3755.0,3660.0,95.0,5.8,3970.99,577.36,27.77,False,2023-03-20,577.36,False
2023-03-31,2023-03-27,3815.0,3715.0,100.0,2.1,4109.31,207.36,22.05,False,2023-03-27,207.36,False
2023-04-07,2023-04-03,3950.0,3855.0,95.0,0.5,4105.02,47.36,19.79,False,2023-04-03,47.36,False
2023-04-14,2023-04-10,3955.0,3860.0,95.0,3.9,4137.64,387.36,19.39,False,2023-04-10,387.36,False
2023-04-21,2023-04-17,3990.0,3900.0,90.0,0.8500000000000001,4133.52,82.36000000000001,17.58,False,2023-04-17,82.36000000000001,False
2023-04-28,2023-04-24,3995.0,3905.0,90.0,1.1,4169.48,107.36,18.22,False,2023-04-24,107.36,False
2023-05-05,2023-05-01,4030.0,3945.0,85.0,1.7999999999999998,4136.25,177.36,16.41,False,2023-05-01,177.36,False
2023-05-12,2023-05-08,4000.0,3910.0,90.0,2.4,4124.08,237.36,17.73,False,2023-05-08,237.36,False
2023-05-19,2023-05-15,3990.0,3910.0,80.0,1.9,4191.98,187.36,17.44,False,2023-05-15,187.36,False
2023-05-26,2023-05-22,4060.0,3980.0,80.0,1.4,4205.45,137.36,17.45,False,2023-05-22,137.36,False
2023-06-02,2023-05-30,4075.0,3995.0,80.0,1.2000000000000002,4282.37,117.36,17.56,False,2023-05-30,117.36,False
2023-06-09,2023-06-05,4155.0,4075.0,80.0,0.7000000000000001,4298.86,67.36,15.28,False,2023-06-05,67.36,False
2023-06-16,2023-06-12,4175.0,4100.0,75.0,1.1999999999999995,4409.59,117.35999999999996,14.44,False,2023-06-12,117.35999999999996,False
2023-06-23,2023-06-20,4285.0,4205.0,80.0,0.8,4348.33,77.36,14.36,False,2023-06-20,77.36,False
2023-06-30,2023-06-26,4225.0,4150.0,75.0,0.6500000000000001,4450.38,62.360000000000014,14.43,False,2023-06-26,62.360000000000014,False
2023-07-07,2023-07-03,4330.0,4255.0,75.0,0.55,4398.95,52.36000000000001,13.85,False,2023-07-03,52.36000000000001,False
2023-07-14,2023-07-10,4280.0,4205.0,75.0,1.2500000000000002,4505.42,122.36000000000004,16.08,False,2023-07-10,122.36000000000004,False
2023-07-21,2023-07-17,4385.0,4310.0,75.0,0.4499999999999999,4536.34,42.35999999999999,13.78,False,2023-07-17,42.35999999999999,False
2023-07-28,2023-07-24,4420.0,4350.0,70.0,1.15,4582.23,112.36,14.29,False,2023-07-24,112.36,False
2023-08-04,2023-07-31,4470.0,4400.0,70.0,1.1999999999999995,4478.03,117.35999999999996,13.98,False,2023-07-31,117.35999999999996,False
2023-08-11,2023-08-07,4365.0,4295.0,70.0,1.6999999999999995,4464.05,167.36,16.9,False,2023-08-07,167.36,False
2023-08-18,2023-08-14,4350.0,4285.0,65.0,2.5,4369.71,247.36,15.88,False,2023-08-14,-1035.28,True
2023-08-25,2023-08-21,4255.0,4185.0,70.0,1.75,4405.71,172.36,18.03,False,2023-08-21,172.36,False
2023-09-01,2023-08-28,4290.0,4220.0,70.0,0.95,4515.77,92.36,16.24,False,2023-08-28,92.36,False
2023-09-08,2023-09-05,4400.0,4330.0,70.0,0.9,4457.49,87.36,14.15,False,2023-09-05,87.36,False
2023-09-15,2023-09-11,4345.0,4275.0,70.0,1.05,4450.32,102.36,14.17,False,2023-09-11,102.36,False
2023-09-22,2023-09-18,4340.0,4270.0,70.0,1.8,4320.06,-1816.63999999996,14.4,False,2023-09-18,-1115.28,True
2023-09-29,2023-09-25,4205.0,4135.0,70.0,3.9,4288.05,387.36000000000007,17.25,False,2023-09-25,387.36000000000007,False
2023-10-06,2023-10-02,4175.0,4105.0,70.0,3.8,4308.5,377.36,17.31,False,2023-10-02,377.36,False
2023-10-13,2023-10-09,4195.0,4130.0,65.0,4.15,4327.78,412.36000000000007,19.54,False,2023-10-09,412.36000000000007,False
2023-10-20,2023-10-16,4215.0,4150.0,65.0,2.05,4224.16,202.36,19.1,False,2023-10-16,202.36,False
2023-10-27,2023-10-23,4110.0,4040.0,70.0,5.0,4117.37,497.36,21.83,False,2023-10-23,-225.28000000000003,True
2023-11-03,2023-10-30,4000.0,3925.0,75.0,2.5,4358.34,247.36,21.13,False,2023-10-30,247.36,False
2023-11-10,2023-11-06,4230.0,4150.0,80.0,1.3,4415.24,127.36,15.39,False,2023-11-06,127.36,False
2023-11-17,2023-11-13,4290.0,4215.0,75.0,1.95,4514.02,192.36000000000004,15.16,False,2023-11-13,192.36000000000004,False
2023-11-24,2023-11-20,4390.0,4315.0,75.0,0.2499999999999999,4559.34,22.359999999999992,14.26,False,2023-11-20,22.359999999999992,False
2023-12-01,2023-11-27,4440.0,4365.0,75.0,0.5,4594.63,47.36,13.14,False,2023-11-27,47.36,False
2023-12-15,2023-12-11,4495.0,4425.0,70.0,1.85,4719.19,182.36,13.05,False,2023-12-11,182.36,False
2023-12-22,2023-12-18,4605.0,4535.0,70.0,0.4499999999999999,4754.63,42.35999999999999,12.62,False,2023-12-18,42.35999999999999,False
2023-12-29,2023-12-26,4645.0,4575.0,70.0,0.6000000000000001,4769.83,57.36000000000001,13.77,False,2023-12-26,57.36000000000001,False
2024-01-05,2024-01-02,4665.0,4595.0,70.0,2.7,4697.24,267.36,13.22,False,2024-01-02,267.36,False
2024-01-12,2024-01-08,4590.0,4525.0,65.0,1.15,4783.83,112.36,14.0,False,2024-01-08,112.36,False
2024-01-19,2024-01-16,4680.0,4615.0,65.0,2.2,4839.81,217.36000000000004,14.12,False,2024-01-16,217.36000000000004,False
2024-01-26,2024-01-22,4735.0,4665.0,70.0,0.8500000000000001,4890.97,82.36000000000001,13.77,False,2024-01-22,82.36000000000001,False
2024-02-02,2024-01-29,4785.0,4725.0,60.0,2.6,4958.61,257.36,13.98,False,2024-01-29,257.36,False
2024-02-09,2024-02-05,4855.0,4785.0,70.0,2.3,5026.61,227.36,14.37,False,2024-02-05,227.36,False
2024-02-16,2024-02-12,4920.0,4855.0,65.0,1.65,5005.57,162.36,13.48,False,2024-02-12,-1580.2799999999997,True
2024-02-23,2024-02-20,4900.0,4830.0,70.0,4.800000000000001,5088.8,477.36000000000007,15.09,False,2024-02-20,477.36000000000007,False
2024-03-01,2024-02-26,4975.0,4910.0,65.0,1.5,5137.08,147.36,14.17,False,2024-02-26,147.36,False
2024-03-08,2024-03-04,5025.0,4960.0,65.0,1.8,5123.69,177.36,13.49,False,2024-03-04,177.36,False
2024-03-15,2024-03-11,5010.0,4945.0,65.0,6.1,5117.09,607.36,15.51,False,2024-03-11,607.36,False
2024-03-22,2024-03-18,5005.0,4940.0,65.0,1.6,5234.18,157.36,14.75,False,2024-03-18,157.36,False
2024-03-29,2024-03-25,5120.0,5050.0,70.0,0.7999999999999999,5254.35,77.36,13.67,False,2024-03-25,77.36,False
2024-04-05,2024-04-01,5145.0,5080.0,65.0,1.15,5204.34,112.36,13.61,False,2024-04-01,-1650.2800000000002,True
2024-04-12,2024-04-08,5095.0,5025.0,70.0,4.6,5123.41,457.36,16.24,False,2024-04-08,457.36,False
2024-04-19,2024-04-15,5015.0,4945.0,70.0,1.95,4967.23,-4584.640000000044,16.94,False,2024-04-15,-2080.28,True
2024-04-26,2024-04-22,4850.0,4775.0,75.0,3.1,5099.96,307.36,18.59,False,2024-04-22,307.36,False
2024-05-03,2024-04-29,4980.0,4905.0,75.0,3.7,5127.79,367.36,15.37,False,2024-04-29,367.36,False
2024-05-10,2024-05-06,5010.0,4935.0,75.0,0.8,5222.68,77.36,13.98,False,2024-05-06,77.36,False
2024-05-17,2024-05-13,5105.0,5030.0,75.0,2.3,5303.27,227.36,13.26,False,2024-05-13,227.36,False
2024-05-24,2024-05-20,5185.0,5110.0,75.0,0.8,5304.72,77.36,12.27,False,2024-05-20,77.36,False
2024-05-31,2024-05-28,5190.0,5115.0,75.0,1.1,5277.51,107.36,12.51,False,2024-05-28,-490.2799999999999,True
2024-06-07,2024-06-03,5160.0,5090.0,70.0,1.6,5346.99,157.36,13.08,False,2024-06-03,157.36,False
2024-06-14,2024-06-10,5230.0,5155.0,75.0,4.4,5431.6,437.36000000000007,13.09,False,2024-06-10,437.36000000000007,False
2024-06-21,2024-06-17,5315.0,5240.0,75.0,1.7500000000000002,5464.62,172.36000000000004,13.07,False,2024-06-17,172.36000000000004,False
2024-06-28,2024-06-24,5350.0,5275.0,75.0,1.2,5460.48,117.36,13.85,False,2024-06-24,117.36,False
2024-07-05,2024-07-01,5345.0,5275.0,70.0,0.9,5567.19,87.36,12.98,False,2024-07-01,87.36,False
2024-07-12,2024-07-08,5455.0,5380.0,75.0,1.2499999999999998,5615.35,122.35999999999996,12.91,False,2024-07-08,122.35999999999996,False
2024-07-19,2024-07-15,5500.0,5435.0,65.0,0.8499999999999999,5505.0,82.35999999999999,12.78,False,2024-07-15,-515.2800000000001,True
2024-07-26,2024-07-22,5390.0,5315.0,75.0,1.5499999999999998,5459.1,152.36,16.79,False,2024-07-22,152.36,False
2024-08-02,2024-07-29,5335.0,5260.0,75.0,4.85,5346.56,482.36,16.59,False,2024-07-29,-1570.28,True
2024-08-16,2024-08-12,5205.0,5115.0,90.0,9.599999999999998,5554.25,957.3599999999998,20.79,False,2024-08-12,957.3599999999998,False
2024-08-23,2024-08-19,5405.0,5315.0,90.0,1.7,5634.61,167.36,15.94,False,2024-08-19,167.36,False
2024-08-30,2024-08-26,5490.0,5400.0,90.0,2.2,5648.4,217.36000000000004,16.27,False,2024-08-26,217.36000000000004,False
2024-09-06,2024-09-03,5510.0,5420.0,90.0,6.800000000000001,5408.42,-8322.64,15.76,False,2024-09-03,-2095.28,True
2024-09-13,2024-09-09,5260.0,5170.0,90.0,3.25,5626.02,322.36,21.32,False,2024-09-09,322.36,False
2024-09-20,2024-09-16,5475.0,5380.0,95.0,4.4,5702.55,437.36,17.16,False,2024-09-16,437.36,False
2024-09-27,2024-09-23,5550.0,5460.0,90.0,1.6,5738.17,157.36,16.71,False,2024-09-23,157.36,False
2024-10-04,2024-09-30,5595.0,5505.0,90.0,6.05,5751.07,602.36,17.01,False,2024-09-30,602.36,False
2024-10-11,2024-10-07,5610.0,5520.0,90.0,7.1,5815.03,707.36,20.76,False,2024-10-07,707.36,False
2024-10-18,2024-10-14,5675.0,5585.0,90.0,1.5499999999999998,5864.67,152.36,20.86,False,2024-10-14,152.36,False
2024-10-25,2024-10-21,5730.0,5645.0,85.0,2.05,5808.12,202.36,18.78,False,2024-10-21,202.36,False
2024-11-01,2024-10-28,5675.0,5590.0,85.0,3.45,5728.8,342.36,19.11,False,2024-10-28,342.36,False
2024-11-08,2024-11-04,5595.0,5510.0,85.0,7.399999999999999,5995.54,737.3599999999999,22.5,False,2024-11-04,737.3599999999999,False
2024-11-15,2024-11-11,5850.0,5755.0,95.0,1.95,5870.62,192.36000000000004,15.33,False,2024-11-11,-210.27999999999997,True
2024-11-22,2024-11-18,5720.0,5630.0,90.0,3.6,5969.34,357.36,16.6,False,2024-11-18,357.36,False
2024-11-29,2024-11-25,5820.0,5730.0,90.0,0.4499999999999999,6032.38,42.35999999999999,15.23,False,2024-11-25,42.35999999999999,False
2024-12-06,2024-12-02,5890.0,5800.0,90.0,1.2,6090.27,117.36,14.08,False,2024-12-02,117.36,False
2024-12-13,2024-12-09,5955.0,5870.0,85.0,1.1,6051.09,107.36,13.36,False,2024-12-09,107.36,False
2024-12-20,2024-12-16,5920.0,5840.0,80.0,1.4500000000000002,5930.85,142.36000000000004,14.37,False,2024-12-16,-2330.28,True
2024-12-27,2024-12-23,5790.0,5705.0,85.0,4.7,5970.84,467.36,18.09,False,2024-12-23,467.36,False
2025-01-10,2025-01-06,5800.0,5715.0,85.0,1.15,5827.04,112.36,16.77,False,2025-01-06,112.36,False
2025-01-24,2025-01-21,5845.0,5750.0,95.0,1.2999999999999998,6101.24,127.35999999999996,16.29,False,2025-01-21,127.35999999999996,False
2025-02-14,2025-02-10,5870.0,5780.0,90.0,2.3,6114.63,227.36,16.58,False,2025-02-10,227.36,False
2025-02-21,2025-02-18,5965.0,5870.0,95.0,1.7,6013.13,167.36,15.57,False,2025-02-18,167.36,False
2025-02-28,2025-02-24,5865.0,5770.0,95.0,7.6,5954.5,757.36,18.08,False,2025-02-24,-1695.2799999999997,True
2025-03-07,2025-03-03,5800.0,5705.0,95.0,4.700000000000001,5770.2,-2512.6400000000176,19.83,False,2025-03-03,464.72000000000014,True
2025-03-21,2025-03-17,5465.0,5360.0,105.0,5.9,5667.56,587.36,22.89,False,2025-03-17,587.36,False
2025-03-28,2025-03-24,5500.0,5395.0,105.0,1.35,5580.94,132.36,19.13,False,2025-03-24,132.36,False
2025-04-18,2025-04-14,5125.0,4980.0,145.0,7.399999999999999,5282.7,737.3599999999999,34.76,False,2025-04-14,737.3599999999999,False
2025-04-25,2025-04-21,5045.0,4900.0,145.0,19.3,5525.21,1927.36,32.75,False,2025-04-21,1927.36,False
2025-05-02,2025-04-28,5275.0,5120.0,155.0,6.799999999999999,5686.67,677.3599999999999,25.75,False,2025-04-28,677.3599999999999,False
2025-05-09,2025-05-05,5435.0,5280.0,155.0,4.35,5659.91,432.36,24.25,False,2025-05-05,432.36,False
2025-05-16,2025-05-12,5415.0,5265.0,150.0,0.4499999999999999,5958.38,42.35999999999999,19.84,False,2025-05-12,42.35999999999999,False
2025-05-23,2025-05-19,5710.0,5560.0,150.0,2.65,5802.82,262.36,19.84,False,2025-05-19,262.36,False
2025-05-30,2025-05-27,5560.0,5410.0,150.0,0.7000000000000001,5911.69,67.36,20.63,False,2025-05-27,67.36,False
2025-06-06,2025-06-02,5675.0,5530.0,145.0,3.3,6000.36,327.36,19.81,False,2025-06-02,327.36,False
2025-06-13,2025-06-09,5770.0,5625.0,145.0,1.25,5976.97,122.36,17.69,False,2025-06-09,122.36,False
2025-06-20,2025-06-16,5755.0,5620.0,135.0,0.95,5967.84,92.36,19.78,False,2025-06-16,92.36,False
2025-06-27,2025-06-23,5755.0,5625.0,130.0,2.1,6173.07,207.36,21.15,False,2025-06-23,207.36,False
2025-07-04,2025-06-30,5960.0,5825.0,135.0,0.6000000000000001,6279.35,57.36000000000001,17.19,False,2025-06-30,57.36000000000001,False
2025-07-11,2025-07-07,6070.0,5945.0,125.0,2.6500000000000004,6259.75,262.36000000000007,17.83,False,2025-07-07,262.36000000000007,False
2025-07-18,2025-07-14,6060.0,5940.0,120.0,1.7999999999999998,6296.79,177.36,17.73,False,2025-07-14,177.36,False
2025-07-25,2025-07-21,6105.0,5985.0,120.0,0.7,6388.64,67.36,16.87,False,2025-07-21,67.36,False
2025-08-01,2025-07-28,6200.0,6085.0,115.0,2.1500000000000004,6238.01,212.36000000000004,15.15,False,2025-07-28,212.36000000000004,False
2025-08-08,2025-08-04,6050.0,5930.0,120.0,1.4,6389.45,137.36,19.56,False,2025-08-04,137.36,False
2025-08-15,2025-08-11,6200.0,6085.0,115.0,2.35,6449.8,232.36,15.81,False,2025-08-11,232.36,False
2025-08-22,2025-08-18,6270.0,6155.0,115.0,2.3,6466.91,227.36,15.73,False,2025-08-18,227.36,False
2025-08-29,2025-08-25,6290.0,6180.0,110.0,2.0500000000000003,6460.26,202.36000000000004,15.05,False,2025-08-25,202.36000000000004,False
2025-09-12,2025-09-08,6310.0,6205.0,105.0,1.8000000000000005,6584.29,177.36000000000004,15.58,False,2025-09-08,177.36000000000004,False
2025-09-19,2025-09-15,6415.0,6315.0,100.0,1.95,6664.36,192.36,15.14,False,2025-09-15,192.36,False
2025-09-26,2025-09-22,6500.0,6400.0,100.0,1.9,6643.7,187.36,16.14,False,2025-09-22,187.36,False
2025-10-03,2025-09-29,6480.0,6380.0,100.0,1.6,6715.79,157.36,15.84,False,2025-09-29,157.36,False
2025-10-10,2025-10-06,6560.0,6460.0,100.0,2.7500000000000004,6552.51,-476.63999999997816,16.74,False,2025-10-06,-400.28,True
2025-10-17,2025-10-13,6390.0,6290.0,100.0,2.7,6664.01,267.36,19.45,False,2025-10-13,267.36,False
2025-10-24,2025-10-20,6500.0,6400.0,100.0,3.9,6791.69,387.36,20.53,False,2025-10-20,387.36,False
2025-10-31,2025-10-27,6630.0,6530.0,100.0,2.2500000000000004,6840.2,222.36000000000007,15.73,False,2025-10-27,222.36000000000007,False
2025-11-07,2025-11-03,6680.0,6580.0,100.0,4.5,6728.8,447.36,18.06,False,2025-11-03,-1265.2799999999997,True
2025-11-14,2025-11-10,6565.0,6460.0,105.0,1.75,6734.11,172.36,18.58,False,2025-11-10,172.36,False
2025-11-21,2025-11-17,6565.0,6460.0,105.0,8.3,6602.99,827.3600000000001,19.58,False,2025-11-17,-2195.28,True
2025-11-28,2025-11-24,6425.0,6320.0,105.0,4.6,6849.09,457.36,22.69,False,2025-11-24,457.36,False
2025-12-05,2025-12-01,6670.0,6555.0,115.0,4.2,6870.4,417.36,18.05,False,2025-12-01,417.36,False
2025-12-12,2025-12-08,6695.0,6585.0,110.0,4.75,6827.41,472.36,16.15,False,2025-12-08,472.36,False
2025-12-19,2025-12-15,6660.0,6555.0,105.0,4.6,6834.5,457.36,16.51,False,2025-12-15,457.36,False
2025-12-26,2025-12-22,6665.0,6565.0,100.0,0.5,6929.94,47.36,15.16,False,2025-12-22,47.36,False
2026-01-02,2025-12-29,6765.0,6665.0,100.0,1.9,6858.47,187.36,14.69,False,2025-12-29,187.36,False
2026-01-09,2026-01-05,6700.0,6600.0,100.0,1.35,6966.28,132.36,15.14,False,2026-01-05,132.36,False
2026-01-16,2026-01-12,6810.0,6715.0,95.0,3.5,6940.01,347.36,16.06,False,2026-01-12,347.36,False
2026-01-30,2026-01-26,6765.0,6670.0,95.0,4.4,6939.03,437.36000000000007,16.9,False,2026-01-26,437.36000000000007,False
2026-02-06,2026-02-02,6790.0,6695.0,95.0,2.4000000000000004,6932.3,237.36000000000004,19.95,False,2026-02-02,-2695.2800000000007,True
2026-02-13,2026-02-09,6775.0,6680.0,95.0,7.899999999999999,6836.17,787.36,17.95,False,2026-02-09,787.36,False
2026-02-20,2026-02-17,6680.0,6580.0,100.0,15.099999999999998,6909.51,1507.3599999999997,21.74,False,2026-02-17,1507.3599999999997,False
2026-02-27,2026-02-23,6750.0,6655.0,95.0,11.0,6878.88,1097.36,20.49,False,2026-02-23,1097.36,False
2026-03-20,2026-03-16,6470.0,6370.0,100.0,6.300000000000001,6506.48,627.3600000000001,25.88,False,2026-03-16,244.72000000000008,True
2026-03-27,2026-03-23,6335.0,6230.0,105.0,4.700000000000001,6368.85,467.3600000000001,30.04,False,2026-03-23,467.3600000000001,False
2026-04-03,2026-03-30,6190.0,6075.0,115.0,10.4,6582.69,1037.3599999999997,30.79,False,2026-03-30,1037.3599999999997,False
2026-04-10,2026-04-06,6395.0,6280.0,115.0,7.7,6816.89,767.36,24.93,False,2026-04-06,767.36,False
2026-04-17,2026-04-13,6620.0,6500.0,120.0,5.199999999999999,7126.06,517.3599999999999,21.17,False,2026-04-13,517.3599999999999,False
2026-04-24,2026-04-20,6920.0,6790.0,130.0,5.3,7165.08,527.36,19.58,False,2026-04-20,527.36,False
2026-05-01,2026-04-27,6965.0,6840.0,125.0,6.299999999999999,7230.12,627.3599999999999,19.21,False,2026-04-27,627.3599999999999,False
2026-05-08,2026-05-04,7030.0,6905.0,125.0,3.85,7398.93,382.36,17.38,False,2026-05-04,382.36,False
2026-05-15,2026-05-11,7195.0,7075.0,120.0,3.0500000000000003,7408.5,302.36,18.21,False,2026-05-11,302.36,False
