week_end,entry,short_k,wing_k,width,credit,settle,pnl,vix,gap_below_trigger
2018-06-15,2018-06-11,2710.0,2660.0,50.0,0.9500000000000001,2779.659912109375,92.36,12.520000457763672,False
2018-06-22,2018-06-18,2710.0,2660.0,50.0,1.7999999999999998,2754.8798828125,177.35999999999999,12.789999961853027,False
2018-06-29,2018-06-25,2690.0,2640.0,50.0,4.35,2718.3701171875,432.35999999999996,15.06999969482422,False
2018-07-06,2018-07-02,2655.0,2605.0,50.0,3.1500000000000004,2759.820068359375,312.36000000000007,17.700000762939453,False
2018-07-13,2018-07-09,2695.0,2645.0,50.0,0.5,2801.31005859375,47.36,13.020000457763672,False
2018-07-20,2018-07-16,2740.0,2690.0,50.0,0.95,2801.830078125,92.36,12.770000457763672,False
2018-07-27,2018-07-23,2740.0,2690.0,50.0,0.9,2818.820068359375,87.36,13.470000267028809,False
2018-08-03,2018-07-30,2760.0,2710.0,50.0,1.8,2840.35009765625,177.36,13.630000114440918,False
2018-08-10,2018-08-06,2780.0,2730.0,50.0,0.8,2833.280029296875,77.36,11.90999984741211,False
2018-08-17,2018-08-13,2775.0,2725.0,50.0,1.1500000000000001,2850.1298828125,112.36000000000001,14.5,False
2018-08-24,2018-08-20,2795.0,2745.0,50.0,1.2999999999999998,2874.68994140625,127.35999999999997,12.56999969482422,False
2018-08-31,2018-08-27,2820.0,2770.0,50.0,0.5499999999999999,2901.52001953125,52.35999999999999,12.369999885559082,False
2018-09-07,2018-09-04,2845.0,2795.0,50.0,1.3000000000000003,2871.679931640625,127.36000000000003,13.130000114440918,False
2018-09-14,2018-09-10,2820.0,2770.0,50.0,1.15,2904.97998046875,112.35999999999999,15.09000015258789,False
2018-09-21,2018-09-17,2855.0,2805.0,50.0,1.3,2929.669921875,127.36,12.720000267028809,False
2018-09-28,2018-09-24,2875.0,2825.0,50.0,2.2,2913.97998046875,217.36000000000004,12.460000038146973,False
2018-10-05,2018-10-01,2865.0,2815.0,50.0,0.6,2885.570068359375,57.36,11.989999771118164,False
2018-10-12,2018-10-08,2835.0,2785.0,50.0,3.95,2767.1298828125,-4607.64,16.049999237060547,False
2018-10-19,2018-10-15,2705.0,2655.0,50.0,7.0,2767.780029296875,697.36,21.96999931335449,False
2018-10-26,2018-10-22,2705.0,2655.0,50.0,5.8999999999999995,2658.68994140625,-4043.645859375,19.3799991607666,False
2018-11-02,2018-10-29,2590.0,2540.0,50.0,3.4,2723.06005859375,337.36,24.479999542236328,False
2018-11-09,2018-11-05,2650.0,2600.0,50.0,4.9,2781.010009765625,487.36000000000007,20.57999992370605,False
2018-11-16,2018-11-12,2705.0,2655.0,50.0,4.6,2736.27001953125,457.35999999999996,17.260000228881836,False
2018-11-23,2018-11-19,2660.0,2610.0,50.0,2.8000000000000003,2632.56005859375,-2466.634140625,18.780000686645508,False
2018-11-30,2018-11-26,2550.0,2500.0,50.0,1.0,2760.169921875,97.36,20.780000686645508,False
2018-12-07,2018-12-03,2675.0,2625.0,50.0,1.1500000000000001,2633.080078125,-4079.6321875,16.040000915527344,False
2018-12-14,2018-12-10,2545.0,2495.0,50.0,6.4,2599.949951171875,637.36,23.950000762939453,False
2018-12-21,2018-12-17,2510.0,2460.0,50.0,5.3,2416.6201171875,-4472.64,22.36000061035156,False
2018-12-28,2018-12-24,2320.0,2270.0,50.0,8.5,2485.739990234375,847.36,29.290000915527344,False
2019-01-04,2018-12-31,2380.0,2330.0,50.0,2.75,2531.93994140625,272.36,27.59000015258789,False
2019-01-11,2019-01-07,2430.0,2380.0,50.0,2.0999999999999996,2596.260009765625,207.35999999999999,22.059999465942383,False
2019-01-18,2019-01-14,2495.0,2445.0,50.0,1.95,2670.7099609375,192.36,19.84000015258789,False
2019-01-25,2019-01-22,2570.0,2520.0,50.0,1.05,2664.760009765625,102.36,18.530000686645508,False
2019-02-01,2019-01-28,2565.0,2515.0,50.0,3.95,2706.530029296875,392.36,18.559999465942383,False
2019-02-08,2019-02-04,2610.0,2560.0,50.0,0.55,2707.8798828125,52.36000000000001,16.719999313354492,False
2019-02-15,2019-02-11,2615.0,2565.0,50.0,1.15,2775.60009765625,112.35999999999999,16.170000076293945,False
2019-02-22,2019-02-19,2680.0,2630.0,50.0,0.3,2792.669921875,27.36,15.649999618530272,False
2019-03-01,2019-02-25,2705.0,2655.0,50.0,0.39999999999999997,2803.68994140625,37.36,13.90999984741211,False
2019-03-08,2019-03-04,2720.0,2670.0,50.0,0.4,2743.070068359375,37.36,13.770000457763672,False
2019-03-15,2019-03-11,2655.0,2605.0,50.0,0.6000000000000001,2822.47998046875,57.36000000000001,16.280000686645508,False
2019-03-22,2019-03-18,2735.0,2685.0,50.0,0.25,2800.7099609375,22.36,13.130000114440918,False
2019-03-29,2019-03-25,2715.0,2665.0,50.0,3.5,2834.39990234375,347.36,17.760000228881836,False
2019-04-05,2019-04-01,2755.0,2705.0,50.0,0.44999999999999996,2892.739990234375,42.35999999999999,13.899999618530272,False
2019-04-12,2019-04-08,2815.0,2765.0,50.0,0.8,2907.409912109375,77.36,13.550000190734863,False
2019-04-19,2019-04-15,2830.0,2780.0,50.0,0.35000000000000003,2905.030029296875,32.36,12.460000038146973,False
2019-04-26,2019-04-22,2830.0,2780.0,50.0,0.8,2939.8798828125,77.36,13.210000038146973,False
2019-05-03,2019-04-29,2870.0,2820.0,50.0,1.1500000000000001,2945.639892578125,112.36000000000001,13.039999961853027,False
2019-05-10,2019-05-06,2875.0,2825.0,50.0,5.799999999999999,2881.39990234375,577.3599999999999,12.890000343322754,True
2019-05-17,2019-05-13,2810.0,2760.0,50.0,13.1,2859.530029296875,1307.36,18.6200008392334,True
2019-05-24,2019-05-20,2785.0,2735.0,50.0,4.9,2826.06005859375,487.36000000000007,15.880000114440918,False
2019-05-31,2019-05-28,2750.0,2700.0,50.0,1.1500000000000001,2752.06005859375,112.36000000000001,16.549999237060547,False
2019-06-07,2019-06-03,2675.0,2625.0,50.0,3.8000000000000003,2873.340087890625,377.36,19.40999984741211,False
2019-06-14,2019-06-10,2790.0,2740.0,50.0,0.7500000000000001,2886.97998046875,72.36000000000001,16.299999237060547,False
2019-06-21,2019-06-17,2810.0,2760.0,50.0,1.3,2950.4599609375,127.36,15.649999618530272,False
2019-06-28,2019-06-24,2875.0,2825.0,50.0,1.3000000000000003,2941.760009765625,127.36000000000003,15.460000038146973,False
2019-07-05,2019-07-01,2865.0,2815.0,50.0,0.25,2990.409912109375,22.36,13.850000381469728,False
2019-07-12,2019-07-08,2915.0,2865.0,50.0,1.65,3013.77001953125,162.36,13.729999542236328,False
2019-07-19,2019-07-15,2940.0,2890.0,50.0,0.55,2976.610107421875,52.36000000000001,12.579999923706056,False
2019-07-26,2019-07-22,2905.0,2855.0,50.0,1.0499999999999998,3025.860107421875,102.35999999999999,14.550000190734863,False
2019-08-02,2019-07-29,2955.0,2905.0,50.0,2.55,2932.050048828125,-2042.6351171875,12.149999618530272,False
2019-08-09,2019-08-05,2860.0,2810.0,50.0,11.299999999999999,2918.64990234375,1127.36,19.959999084472656,True
2019-08-16,2019-08-12,2845.0,2795.0,50.0,6.7,2888.679931640625,667.36,17.8700008392334,False
2019-08-23,2019-08-19,2810.0,2760.0,50.0,1.2,2847.110107421875,117.36,17.93000030517578,False
2019-08-30,2019-08-26,2765.0,2715.0,50.0,3.2499999999999996,2926.4599609375,322.35999999999996,20.34000015258789,False
2019-09-06,2019-09-03,2845.0,2795.0,50.0,3.7,2978.7099609375,367.36,20.959999084472656,False
2019-09-13,2019-09-09,2895.0,2845.0,50.0,0.8499999999999999,3007.389892578125,82.35999999999999,15.260000228881836,False
2019-09-20,2019-09-16,2925.0,2875.0,50.0,1.75,2992.070068359375,172.36,14.890000343322754,False
2019-09-27,2019-09-23,2915.0,2865.0,50.0,1.7000000000000002,2961.7900390625,167.36000000000004,15.350000381469728,False
2019-10-04,2019-09-30,2885.0,2835.0,50.0,1.75,2952.010009765625,172.36,17.229999542236328,False
2019-10-11,2019-10-07,2870.0,2820.0,50.0,4.6,2970.27001953125,457.35999999999996,18.270000457763672,False
2019-10-18,2019-10-14,2890.0,2840.0,50.0,2.05,2986.199951171875,202.35999999999999,15.65999984741211,False
2019-10-25,2019-10-21,2905.0,2855.0,50.0,0.5,3022.550048828125,47.36,14.239999771118164,False
2019-11-01,2019-10-28,2945.0,2895.0,50.0,0.44999999999999996,3066.909912109375,42.35999999999999,13.010000228881836,False
2019-11-08,2019-11-04,2990.0,2940.0,50.0,0.35000000000000003,3093.080078125,32.36,12.68000030517578,False
2019-11-15,2019-11-11,3020.0,2970.0,50.0,0.9999999999999999,3120.4599609375,97.35999999999999,13.149999618530272,False
2019-11-22,2019-11-18,3050.0,3000.0,50.0,1.4,3110.2900390625,137.36,12.390000343322754,False
2019-11-29,2019-11-25,3045.0,2995.0,50.0,0.25000000000000006,3140.97998046875,22.360000000000007,12.510000228881836,False
2019-12-06,2019-12-02,3075.0,3025.0,50.0,2.5999999999999996,3145.91,257.35999999999996,12.69,False
2019-12-13,2019-12-09,3080.0,3030.0,50.0,1.85,3168.8,182.36,14.25,False
2019-12-20,2019-12-16,3105.0,3055.0,50.0,0.5999999999999999,3221.22,57.359999999999985,12.47,False
2019-12-27,2019-12-23,3155.0,3105.0,50.0,0.45,3240.02,42.36,12.81,False
2020-01-03,2019-12-30,3175.0,3125.0,50.0,2.7,3234.85,267.36,13.74,False
2020-01-10,2020-01-06,3175.0,3125.0,50.0,4.2,3265.35,417.36,15.45,True
2020-01-17,2020-01-13,3205.0,3155.0,50.0,1.4000000000000001,3329.62,137.36,12.84,False
2020-01-24,2020-01-21,3265.0,3215.0,50.0,1.25,3295.47,122.36,13.23,False
2020-01-31,2020-01-27,3235.0,3185.0,50.0,10.900000000000002,3225.52,139.35999999999842,17.42,True
2020-02-07,2020-02-03,3160.0,3110.0,50.0,2.35,3327.71,232.36,18.64,False
2020-02-14,2020-02-10,3260.0,3210.0,50.0,2.85,3380.16,282.36,15.88,False
2020-02-21,2020-02-18,3315.0,3265.0,50.0,2.25,3337.75,222.36,14.98,False
2020-02-28,2020-02-24,3270.0,3220.0,50.0,18.6,2954.22,-3142.64,22.25,True
2020-03-06,2020-03-02,2855.0,2805.0,50.0,5.100000000000001,2972.37,507.3600000000001,38.54,False
2020-03-20,2020-03-16,2575.0,2525.0,50.0,16.69999999999999,2304.92,-3332.640000000001,57.83,True
2020-03-27,2020-03-23,2150.0,2100.0,50.0,9.700000000000003,2541.47,967.3600000000002,74.08,False
2020-04-03,2020-03-30,2365.0,2315.0,50.0,6.300000000000001,2488.65,627.3600000000001,66.3,False
2020-04-10,2020-04-06,2310.0,2260.0,50.0,0.7000000000000002,2789.82,67.36000000000001,44.17,False
2020-04-17,2020-04-13,2600.0,2550.0,50.0,5.799999999999999,2874.56,577.3599999999999,44.6,False
2020-04-24,2020-04-20,2690.0,2640.0,50.0,5.1,2836.74,507.35999999999996,40.68,False
2020-05-01,2020-04-27,2650.0,2600.0,50.0,0.8499999999999999,2830.71,82.35999999999999,36.29,False
2020-05-08,2020-05-04,2650.0,2600.0,50.0,3.3,2929.8,327.36,39.13,False
2020-05-15,2020-05-11,2750.0,2700.0,50.0,1.75,2863.7,172.36,28.46,False
2020-05-22,2020-05-18,2685.0,2635.0,50.0,0.4,2955.45,37.36,30.71,False
2020-05-29,2020-05-26,2780.0,2730.0,50.0,0.15000000000000002,3044.31,12.360000000000001,27.72,False
2020-06-05,2020-06-01,2875.0,2825.0,50.0,1.8499999999999996,3193.93,182.35999999999999,28.94,False
2020-06-12,2020-06-08,3025.0,2975.0,50.0,0.8,3041.31,77.36,25.56,False
2020-06-19,2020-06-15,2865.0,2815.0,50.0,6.1,3097.74,607.36,44.09,True
2020-06-26,2020-06-22,2920.0,2870.0,50.0,2.3999999999999995,3009.05,237.35999999999996,35.22,False
2020-07-03,2020-06-29,2835.0,2785.0,50.0,1.85,3130.01,182.36,35.05,False
2020-07-10,2020-07-06,2955.0,2905.0,50.0,0.3999999999999999,3185.04,37.35999999999999,27.76,False
2020-07-17,2020-07-13,3020.0,2970.0,50.0,1.0000000000000002,3224.73,97.36000000000003,27.85,False
2020-07-24,2020-07-20,3060.0,3010.0,50.0,1.1500000000000001,3215.63,112.36000000000001,26.94,False
2020-07-31,2020-07-27,3060.0,3010.0,50.0,0.95,3271.12,92.36,26.6,False
2020-08-07,2020-08-03,3120.0,3070.0,50.0,0.9000000000000001,3351.28,87.36000000000001,25.75,False
2020-08-14,2020-08-10,3205.0,3155.0,50.0,0.8,3372.85,77.36,22.88,False
2020-08-21,2020-08-17,3235.0,3185.0,50.0,0.6000000000000001,3397.16,57.36000000000001,22.52,False
2020-08-28,2020-08-24,3265.0,3215.0,50.0,0.5999999999999999,3508.01,57.359999999999985,22.87,False
2020-09-04,2020-08-31,3375.0,3325.0,50.0,1.5999999999999996,3426.96,157.35999999999999,23.91,False
2020-09-11,2020-09-08,3290.0,3240.0,50.0,8.2,3340.97,817.3599999999999,30.61,True
2020-09-18,2020-09-14,3205.0,3155.0,50.0,1.4,3319.47,137.36,25.86,False
2020-09-25,2020-09-21,3180.0,3130.0,50.0,7.1,3298.46,707.36,28.04,True
2020-10-02,2020-09-28,3160.0,3110.0,50.0,1.5,3348.42,147.36,27.15,False
2020-10-09,2020-10-05,3215.0,3165.0,50.0,1.55,3477.14,152.36,29.52,False
2020-10-16,2020-10-12,3345.0,3295.0,50.0,0.75,3483.81,72.36,25.65,False
2020-10-23,2020-10-19,3350.0,3300.0,50.0,1.75,3465.39,172.36,27.36,False
2020-10-30,2020-10-26,3335.0,3285.0,50.0,4.5,3269.96,-4552.64,29.38,False
2020-11-06,2020-11-02,3135.0,3085.0,50.0,2.8000000000000007,3509.44,277.36000000000007,38.57,False
2020-11-13,2020-11-09,3365.0,3315.0,50.0,0.55,3585.15,52.36000000000001,24.8,False
2020-11-20,2020-11-16,3440.0,3390.0,50.0,1.1999999999999997,3557.54,117.35999999999997,23.66,False
2020-11-27,2020-11-23,3420.0,3370.0,50.0,0.40000000000000013,3638.35,37.360000000000014,23.66,False
2020-12-04,2020-11-30,3500.0,3450.0,50.0,2.1499999999999995,3699.12,212.35999999999996,22.64,False
2020-12-11,2020-12-07,3565.0,3515.0,50.0,1.25,3663.46,122.36,22.04,False
2020-12-18,2020-12-14,3535.0,3485.0,50.0,0.8499999999999999,3709.41,82.35999999999999,22.67,False
2020-12-25,2020-12-21,3585.0,3535.0,50.0,5.500000000000001,3703.06,547.3600000000001,24.25,False
2021-01-01,2020-12-28,3580.0,3530.0,50.0,0.5,3756.07,47.36,22.11,False
2021-01-08,2021-01-04,3640.0,3590.0,50.0,3.999999999999999,3824.68,397.3599999999999,23.04,False
2021-01-15,2021-01-11,3705.0,3655.0,50.0,3.8000000000000007,3768.25,377.36000000000007,23.31,False
2021-01-22,2021-01-19,3650.0,3600.0,50.0,1.5999999999999996,3841.47,157.35999999999999,23.03,False
2021-01-29,2021-01-25,3725.0,3675.0,50.0,2.1499999999999995,3714.24,-863.6400000000219,22.31,False
2021-02-05,2021-02-01,3595.0,3545.0,50.0,4.9,3886.83,487.36000000000007,31.45,False
2021-02-12,2021-02-08,3760.0,3710.0,50.0,1.0,3934.83,97.36,21.89,False
2021-02-19,2021-02-16,3815.0,3765.0,50.0,1.15,3906.71,112.35999999999999,21.13,False
2021-02-26,2021-02-22,3790.0,3740.0,50.0,4.1000000000000005,3811.15,407.36000000000007,24.46,False
2021-03-05,2021-03-01,3695.0,3645.0,50.0,1.9,3841.94,187.36,25.2,False
2021-03-12,2021-03-08,3720.0,3670.0,50.0,5.199999999999999,3943.34,517.3599999999999,27.61,False
2021-03-19,2021-03-15,3820.0,3770.0,50.0,2.3,3913.1,227.35999999999999,21.84,False
2021-03-26,2021-03-22,3790.0,3740.0,50.0,1.6,3974.54,157.36,21.91,False
2021-04-02,2021-03-29,3850.0,3800.0,50.0,2.5,4019.87,247.36,20.4,False
2021-04-09,2021-04-05,3900.0,3850.0,50.0,0.4999999999999999,4128.8,47.359999999999985,18.16,False
2021-04-16,2021-04-12,4010.0,3960.0,50.0,1.4500000000000002,4185.47,142.36000000000004,17.43,False
2021-04-23,2021-04-19,4070.0,4020.0,50.0,1.5000000000000002,4180.17,147.36000000000004,17.04,False
2021-04-30,2021-04-26,4070.0,4020.0,50.0,1.65,4181.17,162.36,17.94,False
2021-05-07,2021-05-03,4075.0,4025.0,50.0,0.8999999999999999,4232.6,87.35999999999999,18.65,False
2021-05-14,2021-05-10,4125.0,4075.0,50.0,2.0,4173.85,197.36,17.34,False
2021-05-21,2021-05-17,4060.0,4010.0,50.0,4.5,4155.86,447.36,19.89,False
2021-05-28,2021-05-24,4040.0,3990.0,50.0,1.4,4204.11,137.36,20.5,False
2021-06-04,2021-06-01,4095.0,4045.0,50.0,0.75,4229.89,72.36,17.24,False
2021-06-11,2021-06-07,4125.0,4075.0,50.0,1.3000000000000003,4247.44,127.36000000000003,17.34,False
2021-06-18,2021-06-14,4145.0,4095.0,50.0,1.6999999999999997,4166.45,167.35999999999999,16.04,False
2021-06-25,2021-06-21,4065.0,4015.0,50.0,2.3,4280.7,227.35999999999999,21.74,False
2021-07-02,2021-06-28,4180.0,4130.0,50.0,0.9999999999999998,4352.34,97.35999999999997,16.07,False
2021-07-09,2021-07-06,4250.0,4200.0,50.0,0.85,4369.55,82.36,15.77,False
2021-07-16,2021-07-12,4270.0,4220.0,50.0,1.8500000000000005,4327.16,182.36000000000007,16.85,False
2021-07-23,2021-07-19,4230.0,4180.0,50.0,12.0,4411.79,1197.36,19.61,True
2021-07-30,2021-07-26,4310.0,4260.0,50.0,2.2499999999999996,4395.26,222.35999999999996,18.67,False
2021-08-06,2021-08-02,4295.0,4245.0,50.0,1.4499999999999997,4436.52,142.35999999999999,18.16,False
2021-08-13,2021-08-09,4340.0,4290.0,50.0,2.0,4468.0,197.36,17.12,False
2021-08-20,2021-08-16,4375.0,4325.0,50.0,3.0,4441.67,297.36,17.05,False
2021-08-27,2021-08-23,4345.0,4295.0,50.0,1.1999999999999997,4509.37,117.35999999999997,18.83,False
2021-09-03,2021-08-30,4415.0,4365.0,50.0,1.15,4535.43,112.35999999999999,16.77,False
2021-09-10,2021-09-07,4445.0,4395.0,50.0,1.7999999999999998,4458.58,177.35999999999999,16.94,False
2021-09-17,2021-09-13,4370.0,4320.0,50.0,3.0,4432.99,297.36,19.64,False
2021-09-24,2021-09-20,4345.0,4295.0,50.0,11.8,4455.48,1177.36,24.25,True
2021-10-01,2021-09-27,4365.0,4315.0,50.0,3.8999999999999995,4357.04,-408.6400000000037,17.78,False
2021-10-08,2021-10-04,4260.0,4210.0,50.0,7.0,4391.34,697.36,22.9,False
2021-10-15,2021-10-11,4290.0,4240.0,50.0,3.2,4471.37,317.36,19.93,False
2021-10-22,2021-10-18,4365.0,4315.0,50.0,2.6000000000000005,4544.9,257.36000000000007,17.29,False
2021-10-29,2021-10-25,4440.0,4390.0,50.0,1.45,4605.38,142.36,16.14,False
2021-11-05,2021-11-01,4500.0,4450.0,50.0,0.9500000000000002,4697.53,92.36000000000001,16.85,False
2021-11-12,2021-11-08,4595.0,4545.0,50.0,1.5499999999999998,4682.85,152.35999999999999,17.23,False
2021-11-19,2021-11-15,4580.0,4530.0,50.0,1.2499999999999998,4697.96,122.35999999999997,17.03,False
2021-11-26,2021-11-22,4600.0,4550.0,50.0,0.29999999999999993,4594.62,-510.6400000000109,18.2,False
2021-12-03,2021-11-29,4490.0,4440.0,50.0,3.0999999999999996,4538.43,307.35999999999996,25.31,False
2021-12-10,2021-12-06,4430.0,4380.0,50.0,5.800000000000001,4712.02,577.3600000000001,28.99,False
2021-12-17,2021-12-13,4600.0,4550.0,50.0,5.199999999999999,4620.64,517.3599999999999,19.29,False
2021-12-24,2021-12-20,4505.0,4455.0,50.0,10.599999999999998,4725.79,1057.3599999999997,25.89,True
2021-12-31,2021-12-27,4605.0,4555.0,50.0,1.25,4766.18,122.36,19.37,False
2022-01-07,2022-01-03,4650.0,4600.0,50.0,1.65,4677.03,162.36,17.6,False
2022-01-14,2022-01-10,4555.0,4505.0,50.0,9.899999999999999,4662.85,987.3599999999999,19.58,False
2022-01-21,2022-01-18,4540.0,4490.0,50.0,9.7,4397.94,-4032.6399999999994,21.18,True
2022-01-28,2022-01-24,4265.0,4215.0,50.0,15.800000000000004,4431.85,1577.3600000000004,28.2,True
2022-02-04,2022-01-31,4290.0,4240.0,50.0,5.9,4500.53,587.36,28.36,False
2022-02-11,2022-02-07,4355.0,4305.0,50.0,3.4000000000000004,4418.64,337.36000000000007,24.09,False
2022-02-18,2022-02-14,4270.0,4220.0,50.0,6.399999999999999,4348.87,637.3599999999999,29.17,False
2022-03-04,2022-02-28,4225.0,4175.0,50.0,7.800000000000001,4328.87,777.3600000000001,32.44,False
2022-03-11,2022-03-07,4175.0,4125.0,50.0,9.599999999999998,4204.31,957.3599999999998,35.88,False
2022-03-18,2022-03-14,4045.0,3995.0,50.0,5.1,4463.12,507.35999999999996,31.03,False
2022-03-25,2022-03-21,4295.0,4245.0,50.0,3.3999999999999995,4543.06,337.35999999999996,25.14,False
2022-04-01,2022-03-28,4380.0,4330.0,50.0,1.5999999999999996,4545.86,157.35999999999999,22.14,False
2022-04-08,2022-04-04,4385.0,4335.0,50.0,0.44999999999999996,4488.28,42.35999999999999,20.75,False
2022-04-15,2022-04-11,4330.0,4280.0,50.0,3.0999999999999996,4392.59,307.35999999999996,23.09,False
2022-04-22,2022-04-18,4235.0,4185.0,50.0,2.6,4271.78,257.36,24.52,False
2022-04-29,2022-04-25,4110.0,4060.0,50.0,8.999999999999998,4131.93,897.3599999999998,30.04,False
2022-05-06,2022-05-02,3965.0,3915.0,50.0,2.8000000000000007,4123.34,277.36000000000007,33.35,False
2022-05-13,2022-05-09,3955.0,3905.0,50.0,10.7,4023.89,1067.36,31.9,True
2022-05-20,2022-05-16,3845.0,3795.0,50.0,6.199999999999999,3901.36,617.3599999999999,30.01,False
2022-05-27,2022-05-23,3715.0,3665.0,50.0,3.0999999999999996,4158.24,307.35999999999996,28.98,False
2022-06-03,2022-05-31,3965.0,3915.0,50.0,3.5,4108.54,347.36,27.47,False
2022-06-10,2022-06-06,3925.0,3875.0,50.0,1.2,3900.86,-2296.639999999987,25.37,False
2022-06-17,2022-06-13,3710.0,3660.0,50.0,12.100000000000001,3674.84,-2308.6399999999853,31.37,True
2022-06-24,2022-06-21,3480.0,3430.0,50.0,0.5,3911.74,47.36,30.63,False
2022-07-01,2022-06-27,3710.0,3660.0,50.0,2.4999999999999996,3825.33,247.35999999999996,28.3,False
2022-07-08,2022-07-05,3625.0,3575.0,50.0,4.5,3899.38,447.36,27.37,False
2022-07-15,2022-07-11,3700.0,3650.0,50.0,3.0999999999999996,3863.16,307.35999999999996,26.42,False
2022-07-22,2022-07-18,3665.0,3615.0,50.0,0.4999999999999999,3961.63,47.359999999999985,24.83,False
2022-07-29,2022-07-25,3765.0,3715.0,50.0,1.9,4130.29,187.36,24.33,False
2022-08-05,2022-08-01,3930.0,3880.0,50.0,1.0,4145.19,97.36,22.41,False
2022-08-12,2022-08-08,3955.0,3905.0,50.0,0.65,4280.15,62.36,21.74,False
2022-08-19,2022-08-15,4090.0,4040.0,50.0,0.6500000000000001,4228.48,62.360000000000014,20.74,False
2022-08-26,2022-08-22,4045.0,3995.0,50.0,3.8999999999999995,4057.66,387.35999999999996,22.41,False
2022-09-02,2022-08-29,3875.0,3825.0,50.0,3.7,3924.26,367.36,26.86,False
2022-09-09,2022-09-06,3745.0,3695.0,50.0,1.6500000000000004,4067.36,162.36000000000004,25.46,False
2022-09-16,2022-09-12,3885.0,3835.0,50.0,1.0,3873.33,-1069.6400000000074,23.58,False
2022-09-23,2022-09-19,3685.0,3635.0,50.0,3.7,3693.23,367.36,27.69,False
2022-09-30,2022-09-26,3500.0,3450.0,50.0,3.6000000000000005,3585.62,357.36000000000007,31.74,False
2022-10-07,2022-10-03,3395.0,3345.0,50.0,1.4499999999999997,3639.66,142.35999999999999,33.0,False
2022-10-14,2022-10-10,3445.0,3395.0,50.0,3.6000000000000005,3583.07,357.36000000000007,32.93,False
2022-10-21,2022-10-17,3390.0,3340.0,50.0,0.55,3752.75,52.36000000000001,32.27,False
2022-10-28,2022-10-24,3560.0,3510.0,50.0,1.6,3901.06,157.36,30.65,False
2022-11-04,2022-10-31,3710.0,3660.0,50.0,5.200000000000001,3770.55,517.3600000000001,26.91,False
2022-11-11,2022-11-07,3575.0,3525.0,50.0,2.8000000000000003,3992.93,277.36,25.67,False
2022-11-18,2022-11-14,3795.0,3745.0,50.0,1.25,3965.34,122.36,23.99,False
2022-11-25,2022-11-21,3775.0,3725.0,50.0,0.19999999999999996,4026.12,17.359999999999996,24.05,False
2022-12-02,2022-11-28,3840.0,3790.0,50.0,1.7000000000000002,4071.7,167.36000000000004,22.09,False
2022-12-09,2022-12-05,3885.0,3835.0,50.0,0.7499999999999999,3934.38,72.35999999999999,20.3,False
2022-12-16,2022-12-12,3750.0,3700.0,50.0,3.4000000000000004,3852.36,337.36000000000007,24.4,False
2022-12-23,2022-12-19,3665.0,3615.0,50.0,0.75,3844.82,72.36,22.63,False
2022-12-30,2022-12-27,3660.0,3610.0,50.0,1.0000000000000002,3839.5,97.36000000000003,21.67,False
2023-01-06,2023-01-03,3665.0,3615.0,50.0,1.0499999999999998,3895.08,102.35999999999999,23.09,False
2023-01-13,2023-01-09,3725.0,3675.0,50.0,1.25,3999.09,122.36,21.75,False
2023-01-20,2023-01-17,3830.0,3780.0,50.0,0.44999999999999996,3972.61,42.35999999999999,19.89,False
2023-01-27,2023-01-23,3805.0,3755.0,50.0,0.44999999999999996,4070.56,42.35999999999999,20.21,False
2023-02-03,2023-01-30,3905.0,3855.0,50.0,3.4,4136.48,337.36,19.76,False
2023-02-10,2023-02-06,3970.0,3920.0,50.0,1.75,4090.46,172.36,19.23,False
2023-02-17,2023-02-13,3930.0,3880.0,50.0,2.6000000000000005,4079.09,257.36000000000007,21.66,False
2023-02-24,2023-02-21,3920.0,3870.0,50.0,3.3,3970.04,327.36,21.8,False
2023-03-03,2023-02-27,3815.0,3765.0,50.0,0.30000000000000004,4045.64,27.360000000000003,21.99,False
2023-03-10,2023-03-06,3890.0,3840.0,50.0,0.9999999999999999,3861.59,-2743.6399999999853,19.05,False
2023-03-17,2023-03-13,3700.0,3650.0,50.0,5.1,3916.64,507.35999999999996,24.05,False
2023-03-24,2023-03-20,3755.0,3705.0,50.0,3.8,3970.99,377.36,27.77,False
2023-03-31,2023-03-27,3815.0,3765.0,50.0,1.4000000000000001,4109.31,137.36,22.05,False
2023-04-07,2023-04-03,3950.0,3900.0,50.0,0.35000000000000003,4105.02,32.36,19.79,False
2023-04-14,2023-04-10,3955.0,3905.0,50.0,2.85,4137.64,282.36,19.39,False
2023-04-21,2023-04-17,3990.0,3940.0,50.0,0.6000000000000001,4133.52,57.36000000000001,17.58,False
2023-04-28,2023-04-24,3995.0,3945.0,50.0,0.8,4169.48,77.36,18.22,False
2023-05-05,2023-05-01,4030.0,3980.0,50.0,1.3499999999999999,4136.25,132.36,16.41,False
2023-05-12,2023-05-08,4000.0,3950.0,50.0,1.75,4124.08,172.36,17.73,False
2023-05-19,2023-05-15,3990.0,3940.0,50.0,1.4500000000000002,4191.98,142.36000000000004,17.44,False
2023-05-26,2023-05-22,4060.0,4010.0,50.0,1.1,4205.45,107.36000000000001,17.45,False
2023-06-02,2023-05-30,4075.0,4025.0,50.0,0.9000000000000001,4282.37,87.36000000000001,17.56,False
2023-06-09,2023-06-05,4155.0,4105.0,50.0,0.5000000000000001,4298.86,47.360000000000014,15.28,False
